,TCGA.04.1332,TCGA.04.1336,TCGA.04.1338,TCGA.04.1348,TCGA.04.1350,TCGA.04.1361,TCGA.04.1364,TCGA.04.1367,TCGA.04.1371,TCGA.04.1525,TCGA.04.1530,TCGA.04.1644,TCGA.04.1646,TCGA.04.1649,TCGA.04.1651,TCGA.09.1666,TCGA.09.2051,TCGA.10.0926,TCGA.10.0931,TCGA.10.0935,TCGA.13.0764,TCGA.13.0791,TCGA.13.0792,TCGA.13.0805,TCGA.13.0883,TCGA.13.0884,TCGA.13.0886,TCGA.13.0890,TCGA.13.0891,TCGA.13.0899,TCGA.13.0900,TCGA.13.0903,TCGA.13.0906,TCGA.13.0908,TCGA.13.0910,TCGA.13.0911,TCGA.13.1494,TCGA.13.1817,TCGA.20.0990,TCGA.23.2078,TCGA.23.2079,TCGA.23.2081,TCGA.24.0979,TCGA.24.1105,TCGA.24.1466,TCGA.24.1545,TCGA.24.1546,TCGA.24.1549,TCGA.24.1551,TCGA.24.1553,TCGA.24.1555,TCGA.24.1557,TCGA.24.1562,TCGA.24.1564,TCGA.24.1603,TCGA.24.1604,TCGA.24.1616,TCGA.24.1852,TCGA.24.1924,TCGA.24.1930,TCGA.24.2020,TCGA.24.2023,TCGA.24.2026,TCGA.24.2027,TCGA.24.2254,TCGA.24.2260,TCGA.24.2280,TCGA.24.2289,TCGA.24.2297,TCGA.24.2298,TCGA.25.1313,TCGA.25.1314,TCGA.25.1315,TCGA.25.1318,TCGA.25.1319,TCGA.25.1320,TCGA.25.1321,TCGA.25.1625,TCGA.25.1630,TCGA.25.1632,TCGA.25.1633,TCGA.25.1634,TCGA.25.1635,TCGA.25.1871,TCGA.25.1878,TCGA.25.2391,TCGA.25.2398,TCGA.25.2400,TCGA.25.2409,TCGA.29.1697,TCGA.29.1699,TCGA.29.1704,TCGA.29.1768,TCGA.30.1714,TCGA.30.1718,TCGA.30.1853,TCGA.30.1860,TCGA.30.1861,TCGA.30.1880,TCGA.31.1944,TCGA.36.1569,TCGA.57.1993,TCGA.59.2348,TCGA.59.2351,TCGA.61.1725,TCGA.61.1728,TCGA.61.1733,TCGA.61.1736,TCGA.61.1737,TCGA.61.1741,TCGA.61.1906,TCGA.61.1907,TCGA.61.1917,TCGA.61.2009,TCGA.61.2092,TCGA.61.2094,TCGA.04.1343,TCGA.04.1349,TCGA.04.1517,TCGA.09.1659,TCGA.09.2048,TCGA.10.0928,TCGA.10.0938,TCGA.13.0727,TCGA.13.0730,TCGA.13.0757,TCGA.13.0758,TCGA.13.1496,TCGA.20.0987,TCGA.24.0975,TCGA.24.0982,TCGA.24.1548,TCGA.24.1558,TCGA.24.1565,TCGA.24.1567,TCGA.24.1923,TCGA.24.1928,TCGA.24.2029,TCGA.24.2033,TCGA.24.2288,TCGA.25.1317,TCGA.25.1322,TCGA.25.1323,TCGA.25.1329,TCGA.25.1623,TCGA.25.1627,TCGA.25.1631,TCGA.25.1870,TCGA.25.2392,TCGA.25.2396,TCGA.25.2397,TCGA.25.2399,TCGA.25.2401,TCGA.29.1701,TCGA.29.2432,TCGA.30.1856,TCGA.36.1571,TCGA.57.1585,TCGA.61.1724,TCGA.61.1901,TCGA.61.1918,TCGA.61.2016,TCGA.61.2109
3407,3.058651,3.099215,3.230934,2.970681,3.140103,2.991407,2.841389,3.367416,3.473145,2.832714,3.28026,3.246675,2.82343,3.31543,3.153517,2.905313,3.043955,2.882837,3.061817,3.099061,3.392304,3.310413,3.468114,3.36826,3.128445,3.141425,2.971031,2.93269,3.050539,2.763381,3.051429,2.847884,2.873654,3.042787,2.844781,2.970759,2.838791,3.248028,3.102972,2.975015,2.973331,2.96403,2.955335,2.883771,3.551842,3.135055,2.891276,3.058635,3.125634,3.101211,4.136803,3.228692,3.094311,2.909953,3.277083,3.206367,3.177007,3.179002,3.304053,3.325606,3.091967,3.054724,3.491354,3.160538,3.108732,3.901275,2.898302,2.898958,2.968693,3.13404,2.959566,2.977133,3.193986,3.361452,2.799973,3.041582,3.203847,3.119386,3.194455,3.118055,3.019324,3.213866,3.02328,3.187069,3.060517,2.849199,3.144719,3.120542,2.906855,3.100086,3.22539,3.09515,3.288424,3.661612,3.000035,3.157041,3.495761,2.913771,3.659777,3.215948,3.146344,2.915343,3.067851,2.829079,3.340148,2.868213,3.361972,3.081534,2.92931,3.005447,3.026684,3.653596,3.041213,3.298296,3.771964,3.213981,2.890184,3.305898,3.110235,3.080572,2.926055,3.016829,3.011338,2.94448,3.351458,3.305356,3.119473,2.953356,3.184303,2.868492,3.348653,2.984821,3.206821,3.471347,2.84151,3.038345,2.935713,2.804085,3.027603,3.029498,2.859914,3.126523,3.008829,2.995442,3.041468,3.030206,3.399827,3.252044,3.065101,2.966321,3.204278,2.802483,2.801447,3.287357,3.074066,3.376006,2.782706,3.195638,2.791354,3.276118,3.204097,2.875287,3.264478
3435,2.916094,3.299912,2.9366555,3.1457065,2.732602,3.232144,2.8152435,2.8650795,2.917505,2.9076025,3.137926,2.813916,3.1621115,2.8182025,3.43246,2.846151,3.064434,3.0592215,2.9084315,3.1175305,3.0922935,3.205628,3.037645,3.088134,3.05546,3.0517955,3.0158435,3.1972205,3.0310465,2.99369,2.9213955,2.981831,2.9965765,3.0773805,3.1046555,3.064278,2.966073,3.056538,2.863387,3.1147975,3.157257,2.7934755,2.8079485,3.192727,2.809567,3.1858235,3.044738,3.0012095,3.082513,3.3597955,3.1352615,2.843237,2.8359385,2.93858,2.8867285,3.2043425,2.624643,2.9373575,3.1689155,3.093688,3.019813,2.8041405,2.93679,3.296832,2.7847665,2.6722235,2.721552,2.8689875,2.966681,2.8428085,3.104936,3.0486335,2.8303035,2.925606,3.0971055,3.153377,2.852905,2.834625,2.7638525,2.8862775,2.998577,2.85719,3.043964,2.9520585,2.8867965,3.1575375,2.942508,2.8371265,3.316623,2.8577445,3.11503,3.0022155,4.151049,2.9211025,2.9952625,3.0333125,3.165606,2.658956,3.420985,3.014091,3.0610835,2.834455,3.021481,3.109556,2.7939985,3.001887,3.106939,2.8892265,3.4097455,2.908145,2.801536,3.1794185,3.31116,2.9251815,2.873575,3.02693,3.1813155,3.610683,3.0255025,2.8800315,2.8396855,2.898142,2.7982935,3.0107685,2.914818,3.165826,3.4860785,2.9134815,3.0612725,3.1430375,2.8315,2.93318,2.8526095,3.08534,3.1573175,2.824949,2.8830435,3.2215105,2.803586,3.1456155,3.083045,2.921982,2.9140005,3.6745155,2.987436,3.0072445,2.878777,2.810328,3.020871,3.216272,2.832644,3.094068,3.04157,3.3862035,3.00004,3.16686,2.8411825,3.159209,3.0119525,3.1202435,2.888012,3.034184,2.885645
3506,3.0432285,3.0950175,3.1821205,2.8192375,3.39484,2.93518,3.1412375,3.233116,3.402165,3.1741865,3.1765555,3.1030225,3.6513885,3.062186,3.4030775,2.9970315,3.2975025,3.2304255,2.9780935,3.619429,3.2375385,3.4161165,2.967341,3.416459,2.8557695,2.924772,2.81104,2.9782215,3.450376,2.9519105,2.9837665,2.885447,2.975345,2.750285,3.2076215,2.9927525,3.0156145,2.868488,3.2319175,2.831644,3.0025905,3.291877,3.05042,3.2134225,3.301374,2.9442185,2.8385775,2.9924145,4.329179,3.023881,3.2204835,3.079765,2.6511445,3.0408615,3.037911,3.241651,3.2828195,3.941514,3.0819215,3.0033305,3.1682285,3.06885,3.0417185,3.147837,3.5172335,3.1361015,3.465229,2.804889,3.0866755,3.118343,2.8474475,3.0190265,2.970229,2.947137,3.229605,3.096712,2.736903,2.9672805,3.0799685,3.1046195,3.1008945,3.0248635,3.571639,4.0936715,3.226133,3.2920835,3.1790195,3.752032,2.923551,3.323765,3.20375,2.85818,2.928139,3.225414,3.18214,3.2091295,3.209224,2.9977995,3.0008075,3.1092795,3.148381,2.8247115,2.8535905,2.9313725,2.9609705,3.041751,3.4756035,2.817479,3.0338235,3.3934135,2.9198895,3.182794,3.196653,3.0370985,3.1357755,2.8437995,2.914173,3.057199,2.9571315,3.0663455,2.9159495,2.983867,3.475608,3.5855755,3.3540925,3.3993515,3.373543,3.3347705,2.9197295,3.702478,3.2290655,3.3217875,2.88904,3.574599,3.323334,3.3225995,2.8928325,2.8893585,3.0913875,2.968382,2.860269,2.697557,3.0553015,3.173875,2.8388845,2.895419,3.3526055,3.086543,3.126578,3.1844775,3.136371,2.7955115,2.893406,2.939501,3.178448,3.0605325,2.7185935,2.9547175,3.158575,3.2857985,3.075378,3.1710975,2.8100015
3567,3.736592,3.920364,3.606811,3.512646,4.09844,3.589314,3.704117,3.612221,3.978963,3.573192,3.292485,3.359617,3.738292,3.597748,4.024258,3.951653,3.695345,4.41489,3.702632,3.456381,3.44431,3.341516,3.494225,4.674536,3.58327,3.331412,3.499046,3.450463,3.482059,3.252228,3.520242,3.702757,3.436024,3.415399,3.556107,3.359082,3.596827,3.410065,3.603377,3.531326,3.379801,3.293951,4.342327,3.74704,3.393795,3.838703,3.318004,3.320157,3.443437,3.337747,3.983113,3.37282,3.49206,3.38696,3.59268,3.908346,3.63853,3.674217,3.702749,3.179995,3.650942,3.621424,3.643254,3.697395,3.692466,3.941541,3.702436,3.355139,3.630193,3.488286,3.470175,3.372535,4.466253,3.569146,3.70902,3.391091,3.731613,3.491253,3.363216,4.045154,3.67456,3.554955,3.423265,3.402499,3.294484,3.383555,3.388325,3.809477,3.846584,5.732819,3.289868,3.511614,3.265458,3.546253,3.302269,4.097699,3.765981,3.619902,4.581248,3.380467,3.590058,3.500567,3.590826,3.511599,3.436813,4.072874,3.747425,3.662515,3.420387,3.355597,3.415924,3.663279,3.730946,3.459206,3.683949,3.3391,3.786091,4.183149,3.271153,3.68503,3.2873,4.230968,3.596631,4.170286,3.960336,3.535059,3.653639,3.432708,3.202535,3.53575,4.133779,3.702036,3.920771,3.883776,4.011124,3.698876,3.414321,3.452428,3.488687,3.687672,3.660141,3.206411,3.762479,3.816133,3.492519,3.777928,4.498604,3.255257,3.592524,3.17428,3.430991,3.75398,3.626495,3.289621,3.361142,3.723107,3.468772,3.331542,3.544443,3.620233,3.325809,3.658312,3.755077
3608,8.9391905,7.25723283333333,9.6578715,8.229536,8.09512566666667,7.80873366666667,6.98701883333333,6.92972633333333,6.15459266666667,7.346623,9.3359315,6.82562433333333,6.96516833333333,6.70988816666667,6.36404183333333,7.51069533333333,7.8488595,8.81126633333333,7.3778205,7.91205866666667,7.393875,7.87949616666667,7.16123433333333,8.823231,7.41967766666667,8.80638416666667,9.13307833333333,9.6275175,7.45236683333333,8.46061983333333,9.427911,8.61094733333333,8.003811,9.73815416666667,7.772376,9.72931166666667,9.34720883333333,8.29498733333333,8.152389,9.0227465,8.381795,8.76121916666667,6.80710316666667,9.19656233333333,8.1369905,9.28668266666667,9.69588533333333,7.0273085,7.88154716666667,7.86735916666667,6.748716,6.9753805,8.78194016666667,10.8090805,7.4044585,7.40247466666667,8.22463133333333,8.68548383333333,7.82047933333333,9.10758333333333,8.51510716666667,7.26322116666667,7.91631616666667,7.05953716666667,8.94084916666667,8.5211845,9.25959533333333,10.1828905,7.12307,9.75497133333333,8.202828,8.000955,7.19595433333333,9.38734183333333,7.51354233333333,9.78411516666667,7.01454983333333,7.88478366666667,8.00601383333333,7.11097,9.54265816666667,8.2086535,9.17145266666667,6.40404116666667,7.11245983333333,7.36227516666667,10.1101225,7.3783975,8.72480966666667,7.57768683333333,8.2773375,7.38571983333333,9.50594833333333,7.5178845,9.16089133333333,7.09847133333333,8.58232566666667,9.39357833333333,8.46215283333333,8.646585,9.35955516666667,7.81984133333333,7.969379,8.46886016666667,8.65972833333333,7.79223616666667,9.052417,7.62437616666667,9.23122283333333,7.7400255,7.2259035,7.00590383333333,8.447439,9.0905345,5.60445666666667,7.71235716666667,8.94383833333333,7.94419666666667,7.08924383333333,7.79341616666667,6.85280266666667,7.366172,5.60228266666667,7.7842535,8.57250316666667,8.77264166666667,8.47873016666667,7.188431,8.5882205,9.672211,8.18555633333333,7.95237833333333,7.39630183333333,6.42704,7.083296,8.09474816666667,8.87343133333333,9.085211,8.93140083333333,9.05124616666667,9.32172266666667,8.41791616666667,8.39883566666667,9.0145395,9.83780083333333,7.9074195,6.85192583333333,7.16447616666667,7.81096866666667,8.27354666666667,7.10734166666667,9.0768085,9.27324383333333,9.017745,7.78570533333333,8.298749,6.57878166666667,9.60043516666667,8.6221145,7.01004966666667,7.8390235,6.69298466666667,7.06608916666667
3974,3.171149,3.07212,2.957035,3.343843,3.504462,2.977346,3.435257,3.567612,3.222823,3.20845,2.81427,3.176311,2.977886,3.165617,2.865047,2.919261,2.988491,3.367377,3.265837,3.524018,3.175082,3.392841,3.209788,3.442395,3.287774,3.28665,3.287407,3.469509,3.178678,3.298113,3.114589,3.291514,3.156177,3.203336,3.152824,3.545304,3.106626,3.181095,3.191035,3.136891,3.062986,3.298037,3.283594,3.314251,3.170373,3.123087,3.174451,2.850087,3.090296,2.931632,3.446,3.135288,3.004648,3.427605,3.047785,3.056531,3.508236,2.829436,3.087039,3.251306,3.384333,3.095161,3.451911,3.044234,3.058805,3.003143,3.050479,3.185918,2.975926,3.047259,3.200406,3.364981,3.097756,3.800823,3.361634,3.564011,3.591445,3.098358,3.147062,3.237165,3.088351,3.208375,3.165259,3.005081,3.418548,3.083627,3.162185,3.074172,3.250001,2.791479,2.926376,3.280514,3.123392,2.992368,3.040279,3.70448,3.017081,3.228187,3.760538,3.313714,3.164035,3.075159,3.104748,2.976331,3.040768,3.642381,2.991374,3.092902,2.98623,3.176084,3.146384,3.220648,3.211607,3.336024,3.330721,3.205639,3.208353,3.466016,2.961028,3.311706,3.014849,3.079051,3.217753,3.108169,3.120134,3.25684,3.604091,3.004653,3.306953,3.052124,3.263863,3.290025,3.148765,3.034311,3.10189,3.329823,2.954223,3.299514,3.486503,3.180346,3.310024,3.162728,3.132183,3.351168,2.934783,2.949978,3.026368,3.044616,3.209244,3.141714,3.31134,3.093794,3.148025,2.974518,3.266836,2.983288,3.362825,3.221583,3.095906,3.280276,3.224692,3.095467,3.124491
3982,6.192912,5.34131,4.931348,5.392675,4.85198,4.981491,7.614209,4.233451,4.979879,4.735005,3.635316,6.620563,4.610474,3.592722,5.534756,5.849862,4.384403,3.922305,6.069023,5.392497,5.999983,5.323399,5.727551,3.667276,5.739071,5.697818,6.64482,5.53017,6.99628,4.758077,4.678894,4.710341,4.4935,4.823243,6.330008,5.303409,5.080768,3.629089,4.755392,5.271061,5.685414,5.47052,5.91878,5.445553,4.068392,6.028297,4.533118,5.275993,6.94747,5.787776,5.611963,7.88882,5.424124,4.599341,5.799155,4.404482,3.785971,4.0548,6.024704,6.172325,3.691924,5.4739,6.384491,5.72456,4.671791,6.445495,3.807521,4.565385,6.377248,3.406416,6.005445,3.619484,5.582966,3.690088,4.183001,5.095444,7.949205,3.871625,5.954455,5.246947,3.445078,5.414918,4.605685,4.600518,4.953226,5.239957,3.762177,5.600154,4.480586,5.698475,5.319247,4.760012,5.725284,4.644568,4.850076,3.447674,5.635486,7.272232,3.905169,5.274389,3.592441,4.6324,5.598014,7.070766,4.222199,5.536143,3.428118,7.437334,5.243702,5.782761,5.152889,5.75353,5.328319,5.832784,3.454944,3.693983,4.910385,3.737718,4.752615,4.392661,6.710974,5.920567,6.490352,5.273593,3.631267,3.84381,6.912426,3.889619,5.188206,3.630081,5.380304,5.523387,4.588673,5.604091,5.234321,4.227291,4.712921,3.755694,3.975992,3.43845,5.414965,6.932201,6.468136,3.872334,3.695112,5.89866,5.25343,5.337741,4.267619,6.698661,3.665994,4.909605,3.259312,5.238469,4.63275,3.98314,6.745942,3.89586,4.225881,4.662536,6.667069,5.941144,6.961519
4127,3.480271,3.520678,3.296638,3.7285795,3.479613,3.4286305,3.56925,3.8222755,3.989133,3.3083315,3.9109555,3.0126305,3.426536,3.7576295,3.4751715,3.301761,3.7081285,3.6148225,3.5599385,3.428245,3.5074305,3.6022855,3.367517,3.471413,3.503019,3.3779455,3.2465125,3.342525,3.5111305,3.404825,3.474647,3.406924,3.5859175,3.518609,3.56946,3.5518775,3.3214615,3.218942,3.492433,3.71217,3.4452105,3.5700135,3.443618,3.45585,3.5085935,3.3287455,3.2252335,3.4182845,3.3627705,3.4671155,3.7671045,3.4745605,3.473186,3.414734,3.6219185,3.337431,3.9172815,4.0221975,3.3795005,3.41795,3.449382,3.833193,3.5326475,3.582243,3.471579,3.963967,3.7828425,4.0637075,3.61148,3.6809655,3.4785915,3.417669,3.857365,3.37054,3.7880095,3.3357,3.614595,3.723592,3.385291,3.49524,3.600494,3.7466745,3.755874,3.6185855,3.627411,3.798865,3.5678255,4.1277415,3.4026735,3.6638105,3.4570865,3.4019755,3.3584585,3.4519415,3.232825,3.5287985,3.211843,3.6807515,3.4688795,3.334269,3.7191025,3.7916,3.446479,3.3983635,3.345197,3.654282,3.5920145,3.423348,3.558608,3.615261,3.535812,3.632636,3.3288915,3.242248,3.6693355,3.618347,3.6028745,3.476787,3.586723,3.469503,3.329908,3.4523265,3.6095995,3.540356,3.255325,3.500779,3.457243,3.936477,3.700288,3.219521,3.660102,3.590084,3.762542,3.257654,4.0825165,3.627872,3.5604275,3.1762985,3.6443605,3.765135,3.179455,3.596623,3.9498075,3.38298,3.494469,3.435752,3.4660705,3.569022,3.5174855,3.2886745,3.5942955,3.2406875,3.4216475,3.567764,3.451321,3.3702165,4.046241,3.250049,3.615726,3.3264295,3.9532695,3.769281,3.532465
4128,2.486442,2.432653,2.544064,2.540292,2.485404,2.518971,2.39853,2.631852,2.46204,2.798117,2.444879,2.746264,2.86362,2.547219,2.745591,2.934542,2.381684,2.496816,2.627558,2.784575,2.839594,2.844265,3.172316,2.781897,2.568192,2.390532,2.424386,2.643435,2.593037,2.597673,2.602746,2.79929,2.616434,2.67359,2.581943,2.598649,2.721101,2.484393,2.492977,2.407555,2.624407,2.708244,2.644886,2.840718,2.51709,2.508305,2.644646,2.464518,2.617634,2.61677,2.66867,2.489915,2.71266,2.619644,2.734562,2.557551,2.562372,2.491198,2.560623,2.543847,2.620584,2.705871,2.52383,2.689851,2.657073,2.599816,2.662584,2.501551,2.566724,2.675607,2.655377,2.568012,2.526975,2.577251,2.614681,2.546662,2.552442,2.632344,2.456124,2.559508,2.432195,2.704046,2.710396,2.710525,2.816095,2.55872,2.613154,2.470857,2.551852,2.534465,2.595721,2.53425,2.638512,2.922379,2.603941,2.646154,2.6796,2.742232,2.721823,2.784225,2.573837,2.790851,2.577218,2.601812,2.696594,2.764659,2.730493,2.560784,2.676644,2.675246,2.647662,2.618812,2.777831,2.71407,2.676143,2.568421,2.477467,2.469835,2.66659,2.635903,2.556654,2.696338,2.645913,2.942122,3.141724,2.83246,2.755868,2.442218,2.733764,2.621915,2.582007,2.55759,2.600671,2.755853,2.548313,2.70392,2.602452,2.915286,2.605614,2.564788,2.707098,2.598515,2.749533,2.508221,2.492069,2.586276,2.730024,2.546755,2.464006,2.60362,2.456905,2.470773,2.529076,2.782748,2.607724,2.864176,2.45228,2.488394,2.605323,2.774107,2.623647,2.434589,2.635694
4130,2.729778,2.858589,2.959225,2.738139,2.805726,2.772318,2.693198,2.76191,2.71794,2.827308,2.804371,2.670433,3.087601,3.139512,2.996892,3.106039,2.648872,2.699649,3.010236,3.04196,2.875424,2.702332,2.694736,2.81564,2.703147,2.781367,2.683726,2.680395,2.575049,2.744672,2.821051,2.714911,2.589169,2.767646,2.756382,2.644604,2.748625,3.004025,2.869725,2.751724,2.91519,2.886298,2.795693,2.733655,2.713298,2.784201,2.797076,2.686939,2.961137,3.094085,2.843334,2.733133,3.050541,2.7157,2.946173,3.130272,2.723962,2.94578,2.776986,2.986961,2.856421,2.786511,3.530479,2.717348,4.552436,2.843152,2.922733,2.867356,2.700536,3.034807,2.758382,2.817237,2.733915,2.655026,2.848686,2.844376,2.738842,2.623586,2.714114,2.847593,2.941314,2.648531,3.221073,2.900933,3.007671,3.071557,2.855615,3.095092,2.977386,2.65416,2.901007,2.725382,2.805022,3.063349,3.011092,2.849621,2.871745,2.705531,3.256933,2.96908,2.837623,2.920302,2.743368,2.813813,2.86294,2.912333,2.744763,2.879734,2.735028,2.760385,2.879146,2.725486,3.197633,2.753391,2.816044,2.711067,2.657266,2.792998,2.957862,2.683377,2.666143,2.750708,2.591726,3.004318,2.94732,2.780137,2.855167,2.762495,2.822558,3.141242,2.773071,2.847445,2.601863,2.882394,6.374444,2.971849,2.730554,3.248983,2.813153,2.791152,2.840177,2.64734,3.045564,2.726258,2.685107,2.854622,2.897453,2.9234,2.606076,2.754919,2.872068,2.534507,2.639227,2.809633,2.703193,2.75585,2.753341,3.089054,2.767314,2.879604,2.92932,2.604847,2.760716
4155,2.928526,2.911548,2.77664,2.993846,2.949412,2.812604,2.997024,2.903631,2.84813,2.942042,2.790283,3.052263,3.040297,2.934422,3.114923,2.81129,2.960204,3.232793,2.977194,3.114922,3.106039,3.216573,3.033575,3.18026,3.214233,2.987882,2.818296,2.992763,3.027354,2.892287,2.963156,3.216344,2.908132,3.010733,2.812279,2.980147,2.961477,2.910368,2.819231,2.744221,2.921673,3.052181,2.830935,2.899495,2.879883,2.896494,3.013195,2.744172,2.899739,2.585511,2.843614,2.771684,2.683639,2.890815,2.882144,2.733986,2.83804,2.764541,2.78162,2.910195,3.071651,2.915644,3.564303,2.631973,2.751194,2.796822,3.018677,2.638169,3.175305,2.86466,3.027566,2.775396,2.821006,2.920228,2.995467,2.925795,2.972284,2.891882,2.828272,2.923047,2.922528,3.162839,2.967944,3.022108,3.003518,3.004062,2.795851,3.033996,3.100625,2.909713,2.81078,2.879451,2.975502,3.155481,2.84213,2.651343,3.231306,2.772686,3.120451,3.152865,2.746662,2.884337,3.036641,2.700126,2.850468,2.874192,3.049714,2.885522,2.93657,2.828443,2.772067,2.770469,3.109365,2.879409,3.158297,2.814641,3.279192,2.828415,3.064963,2.737189,2.968482,3.142671,3.026089,2.684283,2.583864,2.897156,2.626343,2.947848,2.8609,3.260406,3.044339,2.967304,2.766279,2.997126,2.997902,2.760209,2.839331,2.888259,2.954763,2.937491,2.973178,2.776879,3.011723,3.216401,3.07206,2.915699,2.87966,2.673395,2.933009,2.981421,2.927591,3.003818,2.787982,2.880487,2.959093,2.819079,2.850311,2.838751,2.74197,2.81181,2.725129,2.759279,2.691944
4372,2.92237025,3.021369,3.04952725,3.012195,3.075166,2.90626325,3.0029555,3.113217,2.96406425,2.882543,3.07900075,2.99544075,3.0938645,3.16122925,3.15905375,2.84963075,2.90256775,3.1014465,3.172546,3.3626125,3.25749875,3.31618425,3.31414275,3.318752,3.242505,3.1298305,3.04682225,3.19768075,3.094147,2.97046175,3.025352,3.07783425,3.1319445,2.97503075,2.957784,3.008054,2.919764,2.95066575,3.0294715,2.91880525,2.9101875,3.0242435,3.08460725,3.1566195,3.08277025,2.9049665,2.89669075,2.92367625,2.98879,3.09491775,3.4695785,2.954069,3.111016,3.051469,2.99611625,3.012131,3.032679,2.90643175,2.99731075,3.17578075,3.04579675,3.0509875,3.2047505,3.1919305,2.97053875,3.04526025,2.94768375,2.93407525,2.95315575,2.861802,2.955379,3.01296675,2.96812125,3.0822665,3.18481275,2.960406,2.992577,2.9892505,2.8709755,3.0841685,3.0518985,3.08015425,2.86339125,3.07674275,3.07245375,2.9150285,2.93632375,2.986869,3.118713,3.0639175,2.9953595,3.02497775,3.00574125,3.17899975,3.057851,3.0456125,3.145223,3.12411625,3.05764475,3.035679,2.9701265,2.9874365,2.98766025,3.079559,3.09042675,3.12664775,3.01653575,3.057182,2.89776475,2.9462265,3.20824575,3.123216,2.98609675,3.0118625,3.04681425,3.057211,3.11782125,3.20964975,2.95203275,2.9855245,3.0168835,3.00563425,3.13089175,3.183448,3.377535,3.146114,3.0105865,2.940137,3.1262125,3.08645125,3.16469425,3.06097575,2.972759,3.00464875,3.03954825,3.0063755,2.97810675,3.01760475,3.14396325,3.0954385,3.05246925,3.02477625,3.13503125,2.92917775,2.9629295,2.86093975,2.96132775,3.14127325,2.966529,2.94016025,2.95064325,2.87230675,2.946259,3.104875,2.9429225,3.10960925,2.932039,2.8512465,3.036406,3.14976375,3.049116,2.854724,2.98906125
4373,4.893671,2.88121,5.013067,3.06189,4.063693,3.212193,2.939625,2.632654,2.716668,2.898422,4.396126,5.002093,2.645776,3.244014,2.826803,3.478957,3.043556,2.831748,2.614135,3.753528,2.795686,3.159726,2.701027,3.358428,3.072867,3.091864,4.178139,4.627048,2.698439,2.946516,3.370635,2.764548,3.136826,3.686918,5.562312,4.277648,6.135542,2.998135,3.025063,5.22559,6.924754,3.175431,3.346241,3.508399,2.872891,4.111277,4.357461,2.98454,4.708824,5.872935,2.892898,2.852645,4.093086,4.348614,4.231125,3.400728,3.487605,3.827009,2.87773,3.384248,2.97713,3.068818,4.241465,3.78831,4.384379,3.210919,5.698401,3.735696,4.251592,3.891425,3.81947,3.303725,2.737414,4.440875,2.712222,3.45521,2.951544,4.069099,3.316427,3.954753,3.980626,3.48073,3.324551,3.683696,3.186387,4.725128,5.299837,3.379615,3.691696,3.204439,2.922513,3.553987,4.409424,3.715817,3.222906,6.519316,3.297019,4.148945,4.622521,3.591762,3.834626,2.865584,3.630268,3.697638,3.092237,2.796267,7.188616,3.514315,5.196099,3.599866,3.353542,2.850993,3.529706,4.152045,2.968393,3.977361,3.558686,2.620982,3.641843,3.6875,4.856755,3.010057,2.816547,3.59246,3.928468,3.277934,5.330967,3.149942,2.850992,6.042043,3.803751,2.741247,2.682263,3.060195,2.957339,3.929232,3.385677,3.125668,3.234396,4.212771,3.950301,3.271386,3.581652,3.1091,4.467999,3.831806,3.040046,3.036246,5.240293,3.431342,4.724849,2.96975,3.555833,4.197826,5.165228,4.589584,3.186834,4.254679,3.418692,4.480812,2.99986,2.987365,2.818025
4374,2.917009,3.308368,2.919049,3.090898,3.111273,2.948492,3.066945,3.050277,3.220826,3.207027,3.121822,3.068543,2.737372,3.134031,3.122855,3.048996,2.971292,3.071055,3.127756,3.061314,3.018135,3.288597,3.397695,3.09323,3.526622,3.127695,3.173137,3.02113,2.93422,3.169251,2.710511,3.096567,3.223057,3.100024,3.095481,3.004319,3.283712,2.806433,3.172508,2.952965,3.04317,2.934183,3.512201,3.019898,3.010534,2.891503,3.31059,3.068974,2.888334,3.054499,3.159483,3.110086,3.10829,3.013432,3.021987,3.11445,3.163107,2.777838,2.870582,2.923274,2.99149,3.432092,3.142386,3.080233,3.026293,3.164335,2.997017,2.82826,2.926289,2.780426,3.266415,3.195246,3.161928,2.900653,3.582534,3.089439,3.375653,3.033996,3.04578,3.284223,3.177343,3.045176,2.9017,3.043982,3.21927,3.137792,2.842953,3.262635,3.158806,3.076732,2.901858,2.877642,2.721624,3.424405,2.802908,2.963089,2.911492,3.05759,3.017296,3.030996,3.148833,2.621775,3.045767,3.166592,3.152876,2.955887,2.928734,3.15829,2.94113,3.017969,3.232882,3.085,3.008659,2.98101,3.197116,3.073863,3.010669,3.01352,3.321993,2.990245,2.866217,3.179841,3.117169,3.152288,3.283013,2.929777,3.194866,3.077674,3.235872,3.146915,3.149778,3.122648,3.15303,3.078072,3.003072,2.83275,2.725218,2.810546,3.381724,3.172301,3.241714,2.825672,3.202154,3.137413,2.895092,3.064738,3.224838,3.04043,2.893094,3.166559,2.941716,2.963268,3.070944,2.953438,2.872372,3.213808,3.201571,2.665927,2.759867,3.264181,3.070543,3.191921,3.206725
