,GSM240430,GSM240431,GSM240432,GSM240433,GSM240494,GSM240495,GSM240496,GSM240497,GSM240498,GSM240499,GSM239345,GSM239346,GSM239348,GSM239363,GSM239460,GSM239485,GSM239488,GSM239490,GSM239491,GSM239493,GSM239494,GSM239495,GSM239496,GSM239498,GSM239516,GSM239580,GSM240405,GSM240406,GSM240429
200059_s_at,11.9503027559034,11.7073586714006,11.9362376216184,11.6589013689539,12.3575062502215,11.8152221131913,11.8234384600466,11.645498495115,11.5494360036485,12.2141652450636,11.2162489427546,11.8083363124006,11.9744207300106,11.6239392026364,11.8532882623867,11.5059966029314,12.382015235756,11.5494360036485,11.5888902146096,11.8377178881202,11.7913435964898,11.4711506558125,11.8532882623867,11.8902271587025,11.8083363124006,11.8152221131913,11.7408912653053,11.7073586714006,11.5545007840707
200081_s_at,12.6379925274566,12.6859589306234,12.6565750286122,12.7470767370154,11.6088880721962,12.7530381056653,12.5579086953291,12.4213260698953,12.4480243820162,11.7637854186679,12.9281404540041,12.7788312638406,12.7175003055395,12.5312052935615,12.7838691851404,12.8664723878925,12.1292449672501,12.9490023532382,12.9977701245013,12.9427278682413,12.7530381056653,13.0395902899561,12.8664723878925,12.4746572350602,11.9744207300106,12.8664723878925,12.8730804914378,12.7054930522076,12.8525847437496
200924_s_at,7.92514682932893,7.99157205703856,7.86193674914867,8.12443564043341,7.72118608981556,7.77989244478516,7.61332956733329,7.47412256102666,7.7804679730898,7.83973093003377,7.80446162133115,7.92122699773182,8.77684802639771,8.15565005826944,8.65979566437281,8.64326228912836,8.51521901944935,8.4011041081642,8.05301087576443,7.74335168143308,8.34317504633848,8.35054431727428,7.97229190443873,8.59760672959955,8.50249298749026,7.92311276982994,8.41836828587407,8.6089394367971,7.72873530970474
201089_at,10.41729350053,10.711295502983,10.625448699257,10.8219252977138,11.2855621344487,10.8637394741466,10.41729350053,10.5131535168835,10.2703217300286,10.8295462136573,8.80488365190853,10.1163447919336,8.26251214835847,9.3536004441036,9.61185196779755,6.57125282344881,9.81437599955969,7.57626653990507,8.24140891791218,8.92667396865424,8.79774244616397,9.01836188885029,8.04924633742194,9.53515091305582,9.94304066599541,9.73161220875795,8.56010180282866,8.55113624210599,8.90493988184952
201195_s_at,7.21830073009169,7.06880651193684,6.47801232299143,7.48027036556161,7.12339591675277,6.55749175773639,7.09144887810636,6.83475591723375,7.2809308584931,6.66208284430566,7.31477165635409,6.94638191030907,8.17131842032696,7.52893704873909,9.5147248707818,8.49649426103779,7.96920972268989,7.52640272507188,10.3533321375836,7.95710893287081,9.39844288964132,8.14146008399662,8.26761175761803,7.46213668810218,7.45424769114117,8.17615253207768,9.08959840387958,9.56225401207068,8.5535049131703
201244_s_at,10.3837472138692,10.2765999754092,10.1845470279269,10.2180296689689,10.4437137723658,10.227624095526,10.1347538932138,9.81816680071152,10.3259324273848,10.1463584934437,8.48685063083556,8.34220618494354,8.06603039781799,9.36491088358546,8.46690316273949,7.4735735781024,9.0243031937847,8.25090738103289,8.46181071435284,8.12779836861899,8.24573982647664,8.48181360985899,8.13571384085498,8.43792475336168,8.65602333563628,8.33294052870481,8.36773351763165,8.67656267990995,9.03910142025043
201254_x_at,12.9921133862505,13.1674724168288,13.0856186261483,13.1962720175033,12.7308452445331,13.1502943667679,13.0624347764753,13.1051729688118,13.1674724168288,12.8782409413963,13.4572267359987,13.2464220222281,13.2573670502949,13.2066725296203,13.3827772047698,13.4294221288417,12.8917348842462,13.4810014845819,13.3951656314238,13.5038024766832,13.2859143632521,13.4810014845819,13.3308792280284,13.0856186261483,12.7595704438722,13.4810014845819,13.3308792280284,13.3646548851321,13.3544663449749
201435_s_at,6.76148416632894,7.13974513725309,7.37463032613927,6.96157024180868,7.24303274864568,6.91984211526581,7.39624708859534,7.48250668613838,7.16693469028919,7.07284206975551,7.90788206143932,8.30909951633504,8.85363064218078,7.3520702284543,8.0040403365897,7.33324575934696,8.00857474107435,8.31091341569796,8.09827041470581,7.9621724196416,7.52246314761082,8.39521902518914,7.737154960136,7.32704939155143,7.4522721470328,7.6992208274695,7.83973093003377,8.35090908624884,7.54697748628843
201436_at,3.81702535329935,3.73522176688432,3.66502322904758,3.58128751496553,3.57501331449385,3.61281448629581,3.78702599137592,4.0170498494392,3.64865520466981,3.49805428512795,3.98339783174812,3.85168981035109,4.80039937445585,3.74986112812106,3.60899051399226,3.88237388340517,3.94639946554988,3.87660156741598,4.28711685373449,3.85728149830679,3.66558429512059,3.74523819887733,4.18184829614091,3.44649584206885,3.57347680098595,3.89332217891424,4.34183385854378,3.91045204393486,3.97309106157297
201437_s_at,4.06998627962099,4.52777679170411,4.81814495624272,3.96709947520814,4.20981166433456,4.30366933540653,4.84494778363972,5.44471528804579,4.59656493758806,4.46661192031557,5.94040414374228,5.81172158725144,7.07669482254495,5.29816130102523,5.45694412225191,5.3556122593115,6.22602268447642,5.68105123385538,6.13655412874612,5.33020235426431,4.79650907785161,6.07368163192585,5.83534948537915,4.12283950588656,5.04513493846382,5.30192268476091,5.68587755536887,4.27542888896281,4.80278459330572
201451_x_at,4.81842086311299,4.94079104524406,4.60614027785361,5.88213357227515,4.72181669860247,4.69735976838642,4.67330348445457,4.76041757299636,4.70205335767027,4.6677384910992,4.83527728696401,4.47338654547236,5.27529359391112,4.94566350388887,4.93090849641171,4.83024690827304,4.8759369538799,4.78551682827883,5.08381271051849,4.57385907558057,4.76367314459258,4.7823911954587,4.99840221994362,5.1790661951882,5.06504208852372,4.81698072168114,4.6217128599425,4.57093054556058,4.58515865774245
201452_at,5.56669903390945,5.08192109626837,5.3435553647034,5.34719048038717,5.10623244933342,5.16316761328715,5.2355905547397,5.22427737596126,5.13627617189475,5.43784167982753,5.24344551576551,5.41451885218385,5.28092340432348,5.28990993068002,5.25574436532958,5.07474540430133,5.01515830643571,5.36812822660722,5.41518667408343,4.98288464327346,5.18631960136306,5.1592849822273,5.2725534337613,5.5344557087642,5.45405988865876,5.46693116790537,5.30484008890786,5.18584410840076,5.21253865326493
201453_x_at,9.07041452475638,9.10946729630166,9.26447792783687,8.8668423175005,9.01973938931713,9.13801830452357,9.21276403879934,9.17149898108273,9.05036167373473,9.00873219944964,9.81677349944519,9.55106996640018,9.97941986573275,9.7635486662764,9.94304066599541,8.48135950281323,9.78593644904359,9.60954116726281,10.0351871960013,9.85343721931732,9.97941986573275,9.95432904612444,9.15032346487061,9.63252497215782,9.80470089993799,9.49392134678157,10.0127100360274,10.0290412208397,9.68903322855605
201628_s_at,8.18169671942869,7.99021032270698,8.02224177005476,7.97065841289768,8.32444740770325,8.33003341201411,8.35137274317163,8.56746357126918,8.47429679806849,8.37598464945663,7.91842947591211,8.74390924568099,8.37741112652767,7.85027289787561,8.23918331235328,7.76623041609676,7.65718613946313,8.39397978101469,7.47527830950897,8.41567000577989,8.64011357397789,7.59759394802942,7.86225107298715,7.6686125117474,8.15800341290376,9.08727489110288,8.76676496183205,8.47336983604926,8.09681190418813
201739_at,10.3382835181618,10.5410480653768,10.5156778732265,10.7650160361902,10.4109757374589,10.1810836545082,10.8026518806074,10.1794875385131,10.3731354764905,9.62785707591484,8.25614303394805,8.92525999199206,9.80826574788823,10.4437137723658,11.2561128850315,6.11231976872819,10.5113204305391,9.92368507855496,9.30413810244768,8.70125253839842,8.81812576593429,5.85455517379029,10.7231752200569,9.19492658003551,9.0786359310702,6.48660546914303,6.83208255991083,6.46544279330411,6.27217066633598
201907_x_at,6.45476328947851,6.39584321733812,6.06206945353196,6.66763983320679,6.17303738836519,6.48274644260793,6.36669267357825,6.26305781252618,6.44504659408038,6.56181667113193,6.17599590150016,6.06358250846261,6.55184922800838,6.27295155972021,6.50786289419359,6.15595587669086,6.43541302969089,6.27753796141795,6.32467171418556,6.37815118080527,6.39733382606705,5.91276826505429,6.45627354040067,6.19295270354769,6.04805472560507,6.14886111773178,6.39037424187249,6.35322767098274,6.07279318243571
201908_at,7.5595762442342,7.34938812598889,7.51581244531174,7.31455187731884,8.09722414585408,7.78781457066688,7.65718613946313,7.33946625501359,7.40399688043054,7.74118845019598,7.85693930221548,7.37783378753187,7.75081875624624,8.23449580856445,7.85728769712666,6.91710384527952,8.07573151003529,7.45073031178781,7.7571461425062,7.97772540351553,8.00339402350701,7.72873530970474,7.81724872044628,7.58646354446656,8.09253423417404,7.60632471148957,7.66124734422622,8.02663515387666,7.80592217074153
201971_s_at,8.61542606191651,8.87939812589577,8.70289172192637,9.07563023788765,8.71247730123142,7.95398884838739,8.29524484558602,7.54542223786614,6.95649418048722,8.18877872765615,6.5992183554007,8.82481862685034,6.60141161696633,7.27965867627948,6.18186488507502,7.64623978363255,6.97236143615285,7.15297935677403,6.79265882050262,6.96330376030005,7.16295912700548,6.71553235187548,7.59814647421271,7.54322152598481,7.56065250615943,7.5280516152428,6.33533681939536,6.96305263155539,6.12516331243141
201972_at,9.7292168820056,10.2012661126194,10.6018695466078,10.3862613752618,10.446135460483,10.0337631480421,10.2124050053415,10.3772694620724,9.76506890219861,10.2143206309092,10.2297422113166,10.2519770714763,8.51132267176178,9.54313744613835,8.62175482992689,9.43738343927533,9.2072314547209,8.56454387710111,8.65401925339805,9.4056781920841,9.41727340469808,9.81437599955969,9.41611713787937,9.92368507855496,10.166923875599,9.686568754521,8.87773202114025,9.08499655231517,9.39443833322574
201975_at,6.47232844337199,6.11525109934356,6.82373278732952,5.63702235488116,6.09193402500825,6.0704599249047,7.30515278142713,7.47575961890102,7.08174893065871,5.8621861705937,5.95813132550527,6.99267381002146,5.64109086748103,6.12798805267552,5.3435553647034,4.94635178112903,6.36476045854305,5.47555515994613,5.73887223051629,5.52825829795387,5.38189224934884,5.04958507659552,5.43096443476129,5.73446703527327,6.2007403861848,5.51032319051123,5.93377944654736,5.20547317296084,5.75295990493118
202288_at,5.70843285736405,5.70176159782989,5.73307864629775,5.2721117896378,5.52383274174821,5.63895877199031,5.75638308915531,5.88151366698503,5.7686937835203,5.7080677837732,5.60418390724392,5.48110019081725,5.52560555586433,5.64131828588345,5.27672058429356,5.56798519292366,5.43937536802953,5.67476578133892,5.39094483219678,5.54932488721149,5.57499646234088,5.55224141698265,5.66373912245363,5.36300202129656,5.46862698034167,5.74910501361797,6.58091989981312,5.73844993197045,6.01326224005492
202299_s_at,9.332602046747,9.06530475247409,9.25297052203173,8.90972796128617,8.75298456584901,8.96123437384448,9.37204100248603,9.33471158788946,9.33960302745051,8.79122839401346,9.46611082740753,8.99067873122166,8.91815971560317,9.25913839243955,9.1965345075458,9.57065494531725,9.63810787580645,8.92071126743032,9.12261277147339,9.13486511827199,8.96123437384448,9.6647895947895,9.0617334106303,8.91877156178127,9.0461700890819,9.01836188885029,9.31790382171515,8.28934954991077,9.15798135699258
202300_at,10.0416977861297,9.46512753073499,9.67796156125152,9.86288642618404,9.36951682094002,9.77661238030246,10.0368857930541,9.90869257906072,9.98102225340467,9.46683587415237,9.51121666631349,9.6199625724496,9.46611082740753,9.67189553397229,9.62096462560496,10.1039096919125,9.90092620359271,9.56364644649261,9.6647895947895,9.44352518745198,9.71226374168089,9.8946246028412,9.79168401513636,9.52563690129616,9.60486565807754,9.7253235178206,10.0143746558661,9.62785707591484,9.60208680845278
202424_at,8.61317633657667,8.24886834507011,8.21503483619668,7.97842713258475,8.27253479613994,8.59100715584055,8.00068556785202,7.96574128899104,8.34798018891595,8.48322299477243,7.78781457066688,7.75883819342941,8.34928005320298,8.29289495101001,8.68170049361963,8.48029843790191,7.78113720752808,8.2433483292598,8.46320392969799,8.16891924799564,8.70177113836502,7.54460573080214,8.73709935950375,8.2823713306082,8.21699920831058,8.75126105262893,8.61804824814645,8.31270980099771,8.52771877728478
202647_s_at,6.31732987363371,6.37815118080527,6.87735151956902,5.7553750962006,6.75167416913781,6.38175055246978,6.55428442594824,6.5732330877417,5.62603114822519,6.76092012583116,6.38343721382942,7.77546703698178,8.14225209886532,7.75236083652835,8.33808949823759,8.31011076863753,8.55954302891703,7.95485843831647,8.30909951633504,7.75236083652835,7.64212098473535,7.47603787027561,7.80477722370156,6.70738546474511,6.72963375307,7.31562055402892,7.32023053146727,7.74625394520023,6.26570438661325
202670_at,8.6254224577373,8.54709533889478,9.00362604348851,8.62079592374091,8.52231378289884,8.90493988184952,8.96123437384448,9.1301262328824,8.89946787604422,8.73827094135129,8.1007366326314,9.47853617428012,8.15023354370198,8.95737174331013,9.41911315318566,7.9367910231873,9.09565649236769,7.15858640520139,8.23952691559233,8.07123605416665,7.94377647086498,7.72445901631483,8.85427064673349,8.60179037399274,9.00726738190433,8.73771250124638,8.62079592374091,8.02053630100051,8.23367250787217
202743_at,6.45661757210989,6.40585800008984,6.20945025718696,6.10272789028446,6.45071918792666,6.22647465145708,6.26290147132968,6.5748139876371,6.34454771675449,6.41654971633182,6.12184285599408,6.29918869349198,5.83629171511579,6.27645798495321,6.14264544723894,5.51141002037315,6.31172173442889,5.80658498440194,6.5659249415261,6.29939216205502,6.02950969319421,6.41415515491502,5.95330033084829,6.22749385048651,6.13165189523818,6.02142763847434,6.09992817298888,6.04562402232366,5.91643320499916
202871_at,6.79265882050262,6.72511304440872,6.44048273786165,7.35282024021703,6.48143966351024,6.7993792261816,6.8379393423583,6.62789493859577,6.77430078737322,6.88213445614154,6.61103130761665,6.47030150639154,8.63965902738292,6.36366949110115,7.42665726665436,6.96575427588513,6.37859448900175,6.87337564590626,7.16588188535233,7.22128890116893,8.55113624210599,7.69890112550252,7.25943571137637,6.64519849987386,6.45055169306698,7.27549348511045,7.518826103571,7.63840770200199,6.7876967987975
202872_at,5.49978671974913,5.35084765979999,5.52428704263828,5.09388707188566,5.53077836850545,5.34719048038717,5.73977761673762,5.80617768093298,5.40631779083674,5.42032151982784,5.32000708230282,5.73154245955989,4.79856895338773,5.44853083348067,5.15276621523985,5.26733434495502,4.90803520506559,4.69383271630121,4.97138516236891,4.93542260257787,4.99874861140871,4.98220070383487,5.02455489629685,4.94940932816467,5.2837843924009,5.19212495588774,5.58552291540055,4.8792952650986,5.14146277098641
202873_at,6.27884830635359,6.04216381941676,6.01537370620971,5.66658989472456,6.10887186106126,6.2144553401948,5.74752803173073,5.68337143664537,5.69882068981097,6.25983867578888,5.93849295061542,6.42274137941273,5.78328519502304,5.9871621919374,5.76053118315228,5.56215156070415,5.50873153296594,5.83136955471041,5.67300014882089,5.82646787041817,5.62403607748095,5.81326775040982,5.64773440825244,6.26882404351573,6.06323775153575,5.91798532088106,5.79291175523944,5.86209284321792,5.81983614598998
202886_s_at,5.64917394600652,5.61528196296093,5.63344790476463,4.6486674397569,5.88377254227797,5.55439602309356,5.46842423757514,5.39484797337643,4.90910128253974,5.65592308292347,5.59964625245835,6.09792796699273,5.9116918292377,5.50921965499515,5.50813844893642,5.3191248367751,5.7588526244893,5.81115128702501,5.88312660232136,5.64251403303386,5.76202490476908,6.02450381540974,5.7112686431719,5.61423247202438,5.58360972771996,5.82570796228398,6.08403269839546,5.75830246658128,5.60460527157905
