,GSM185811,GSM185813,GSM185815,GSM185817,GSM185819,GSM185821,GSM185823,GSM185825,GSM185827,GSM185837,GSM185841,GSM185843,GSM185845,GSM185847,GSM185849,GSM185851,GSM185853,GSM185855,GSM185859,GSM185861,GSM185863,GSM185812,GSM185814,GSM185816,GSM185818,GSM185820,GSM185822,GSM185824,GSM185826,GSM185828,GSM185838,GSM185842,GSM185844,GSM185846,GSM185848,GSM185850,GSM185852,GSM185854,GSM185856,GSM185860,GSM185862,GSM185864
200953_s_at,8.67947725212433,8.675953859024,8.89222342114338,8.623549459404,8.38310665443746,7.64064635253585,8.07478812965538,8.60466400533628,8.44449411002706,8.20882529454824,8.63022293636273,7.03654508843666,8.10779267425778,8.46892473469249,8.13828878115821,8.14695499369406,8.45277009051705,8.69376023766097,8.70445825720086,8.24991794215483,7.82704126480386,8.34070980265481,8.49933961397504,7.88018905885906,7.32323523535156,7.19172836825175,6.88000972443373,6.97404381707059,8.42601302309587,6.01771030879241,6.54567137306841,8.35414265168301,5.67349470870761,7.55287072868902,5.44184576296822,6.35712780385046,8.01827471169147,6.68953901050523,6.94986118283412,7.08414052239313,5.67372979718047,6.28922833192662
201110_s_at,6.35712780385046,7.12989717583446,6.85012680384741,5.41248891144246,7.56075455632548,5.21011634270912,8.26172356600093,8.02185836490965,6.95031010068115,6.37494444892845,8.1789707882553,7.10160581977415,7.77353910832327,7.24839419840306,8.55700678512022,8.75663821056046,6.55848910616573,5.72808259660555,7.38655454047255,7.03463331668801,7.15547392174822,8.44219223947535,7.65006600974917,7.09800009051093,4.99812052121655,7.04819246018424,6.57402017432453,5.59128985473238,7.89020052445628,5.94291379599175,6.51234823315362,6.55960127799668,6.73279066263919,7.31640356739857,4.8922756648097,8.60355166960966,6.63031685992157,6.23451939971506,5.56878176996229,7.45448938829712,6.75521229852437,6.12236890809069
201746_at,9.1715404985739,9.14176907403749,9.42786430005241,9.17963731070536,9.6970228982506,9.50864754359196,9.08504779170462,9.28810219930538,9.35649709709656,9.27536776402404,8.93335479713934,8.87013846624701,9.13620601276707,8.91916617226706,9.38582696515424,9.07865580216049,8.82263608111557,9.15160070564165,9.22987989982522,9.75432821135429,9.7275321375149,9.06436997839015,8.60193987261904,9.7559809194893,8.61624207436848,9.14687686795988,8.74594751569384,9.31648225005287,8.96917054325887,8.59527173413395,8.76789415744628,8.89839878358499,7.62021228538892,9.33057356297475,9.25857577707495,8.70753465414111,9.62642551671206,9.11589903625881,7.34725028758909,8.73459244610655,8.70691874805057,8.4012923198773
202246_s_at,4.09668889627902,4.05906734639504,4.63841152306847,4.03809454671834,4.18649025604767,3.98237644587405,4.03546302934316,4.80993459198638,4.11756498904951,4.48447858021846,4.49446761149113,4.3154341921835,4.09174645197377,4.09851825405825,4.17806347870571,4.15244429920594,4.38626864075688,4.47648897350155,4.54463024778453,4.62186668196903,4.72486017680245,4.99404101583125,4.51671430068119,5.46406357340487,4.89631563293012,4.29862541411226,4.89592327706157,4.30071346641786,4.58639570256841,4.09718525647151,4.04480567863802,4.07521247725321,4.09938980443787,4.26180042986291,3.93590946039508,4.08643940519,4.12007556781831,3.98981686984708,3.83430410375685,4.7259800007915,4.54409456105497,5.44754772813752
202284_s_at,4.42641030010422,4.19985887961307,4.01079284787376,4.00316893896166,4.1181143051385,4.30121302536263,3.93313628262122,4.03835391035065,3.89858924570205,4.02450041922549,4.41859458447148,3.70193728872999,3.85308949589086,3.71212047314146,3.91138304660819,3.99383696636436,4.19899691410632,3.94520572897619,4.03809454671834,4.34792149874031,4.25555105715629,5.08823383218794,5.30205953407784,7.29741437325587,4.97386215550398,4.75719036667914,7.95990922092373,5.05255858382533,5.72463957957669,7.71574358973484,5.34483777879855,3.69894589560858,5.9218253321076,4.61316366990678,4.23987527008161,6.90807458211742,4.20121201575794,3.67971377726007,4.52329834966444,5.84727252975463,7.34191283280273,6.90003861286358
202628_s_at,8.25752694100991,8.35700062582113,8.30933260244504,8.2755845583162,8.27822382671532,7.98249605190126,8.30426291278363,8.23060657243076,8.39099338279602,8.70508547307763,8.50050687612651,7.90778591714161,8.25211484726489,8.49698190861762,8.21914960294467,8.268375693325,8.62898982687645,8.6224174694855,8.40234411785246,8.41247473107191,8.18152003650447,9.08618767125872,8.40508965411394,11.0458180725884,9.1034907102105,11.3793088477798,8.98750679537958,8.56240566176128,8.30140735501115,9.1290474302775,9.36334990790309,8.59910266715793,8.70941330634943,8.76934900893392,8.21369170951817,9.62228520385241,8.34109980959391,8.6224174694855,8.34214048970046,8.82757468195134,8.46572098187202,9.34490083749436
202705_at,8.5880706158525,9.10534422285356,9.48300120833215,7.51649494150202,10.0895575712607,8.38795887581262,10.6416001363882,9.48461654954986,9.8947264878733,8.34612799669907,9.50864754359196,9.90117339180237,8.80385657438693,9.00682762050841,9.15687794265241,10.2871831126732,9.18963562811278,8.94923758916932,9.52642654998577,9.10852480417097,9.18564779686809,8.19228496884968,9.01498603223383,9.47275537298602,8.03549093133776,8.90246477555186,8.74325905741779,8.30533023972965,8.96769428412708,10.393734276783,8.80168225436176,9.50241098078078,9.20274411864447,7.77107496591131,7.47254889483786,8.93008669137417,9.19435474366062,8.48320442845712,8.37230508727548,8.93176068249605,8.45134692884668,8.0283269308581
202769_at,5.53251295897426,6.50905658729492,7.2938075523309,5.47035572116743,8.15112275780306,5.79812797082423,7.82666381373849,8.54810225513844,8.40741769397679,6.43111983870695,7.60800315024064,6.94939618536277,7.42146389004593,6.84453571033029,8.61516130416194,9.65885841004212,5.79581682683973,6.371451497152,8.79195500028306,7.07831797456152,8.11314088817878,7.74034261999446,8.51611997993589,6.4572322085343,5.19510588393111,6.49202265538498,6.49409381671109,5.77978869777428,7.30864953304684,8.08206529552591,6.40720703629423,7.01535849602846,6.07598058019002,6.67722458370851,5.92510877393915,7.05801581873382,7.06111390216968,6.20772097972317,6.3498844972837,6.76439246257471,10.9303195182587,6.87164970308444
202770_s_at,5.37781905948899,5.43490321413495,5.4490421036704,5.62874945005484,5.43682657513433,5.84141015421312,5.40542746013851,5.5186993437567,5.44677111633989,6.05725681872694,5.73973495685548,6.09581465958754,5.78913274048581,5.65448313980772,5.68032279165137,5.57904526882765,6.04842113120118,5.72276886105971,5.21965675046037,5.56393936738345,5.46417217305138,5.78412076246952,5.95736407903863,6.39487303061106,6.52888649324292,5.97541224121389,7.43122063622266,5.91820656042479,6.07576899825962,7.21438263967919,7.23420056333536,6.08168479361361,6.51161430373245,6.16667930463262,6.61368408347405,7.0860935539848,5.70460522812848,6.32056098997502,6.67465598276786,6.27134976265058,7.26830737956916,6.80962771811404
202980_s_at,5.97076051599896,6.08408638445893,5.79369079926034,6.24771244283277,5.76908526348001,6.02976752512256,6.18824677419483,5.78025501994491,5.38871950669656,5.44697501966815,5.49771966812234,5.08582497181009,5.78933056768594,5.81054830583141,5.71235368123027,5.93069682048418,5.78889677493248,5.78994383777367,6.0080758323353,5.78806578489681,5.86151812857397,5.87369966119559,6.45614884284263,5.96846446560229,5.8886342346036,6.15654222222784,6.26819734692524,5.98804075579432,6.3299980127551,6.93217796190636,5.72573774471616,5.30849231587062,5.6088722130139,5.67056025938314,5.30586098522516,5.66328348935044,5.85864512694645,5.381230202497,5.31533515174423,6.476142849009,6.02750391797365,6.31530476268966
