,TCGA.04.1343,TCGA.04.1349,TCGA.04.1517,TCGA.09.1659,TCGA.09.2048,TCGA.10.0928,TCGA.10.0938,TCGA.13.0727,TCGA.13.0730,TCGA.13.0757,TCGA.13.0758,TCGA.13.1496,TCGA.20.0987,TCGA.24.0975,TCGA.24.0982,TCGA.24.1548,TCGA.24.1558,TCGA.24.1565,TCGA.24.1567,TCGA.24.1923,TCGA.24.1928,TCGA.24.2029,TCGA.24.2033,TCGA.24.2288,TCGA.25.1317,TCGA.25.1322,TCGA.25.1323,TCGA.25.1329,TCGA.25.1623,TCGA.25.1627,TCGA.25.1631,TCGA.25.1870,TCGA.25.2392,TCGA.25.2396,TCGA.25.2397,TCGA.25.2399,TCGA.25.2401,TCGA.29.1701,TCGA.29.2432,TCGA.30.1856,TCGA.36.1571,TCGA.57.1585,TCGA.61.1724,TCGA.61.1901,TCGA.61.1918,TCGA.61.2016,TCGA.61.2109,TCGA.04.1332,TCGA.04.1336,TCGA.04.1338,TCGA.04.1348,TCGA.04.1350,TCGA.04.1361,TCGA.04.1364,TCGA.04.1367,TCGA.04.1371,TCGA.04.1525,TCGA.04.1530,TCGA.04.1644,TCGA.04.1646,TCGA.04.1649,TCGA.04.1651,TCGA.09.1666,TCGA.09.2051,TCGA.10.0926,TCGA.10.0931,TCGA.10.0935,TCGA.13.0764,TCGA.13.0791,TCGA.13.0792,TCGA.13.0805,TCGA.13.0883,TCGA.13.0884,TCGA.13.0886,TCGA.13.0890,TCGA.13.0891,TCGA.13.0899,TCGA.13.0900,TCGA.13.0903,TCGA.13.0906,TCGA.13.0908,TCGA.13.0910,TCGA.13.0911,TCGA.13.1494,TCGA.13.1817,TCGA.20.0990,TCGA.23.2078,TCGA.23.2079,TCGA.23.2081,TCGA.24.0979,TCGA.24.1105,TCGA.24.1466,TCGA.24.1545,TCGA.24.1546,TCGA.24.1549,TCGA.24.1551,TCGA.24.1553,TCGA.24.1555,TCGA.24.1557,TCGA.24.1562,TCGA.24.1564,TCGA.24.1603,TCGA.24.1604,TCGA.24.1616,TCGA.24.1852,TCGA.24.1924,TCGA.24.1930,TCGA.24.2020,TCGA.24.2023,TCGA.24.2026,TCGA.24.2027,TCGA.24.2254,TCGA.24.2260,TCGA.24.2280,TCGA.24.2289,TCGA.24.2297,TCGA.24.2298,TCGA.25.1313,TCGA.25.1314,TCGA.25.1315,TCGA.25.1318,TCGA.25.1319,TCGA.25.1320,TCGA.25.1321,TCGA.25.1625,TCGA.25.1630,TCGA.25.1632,TCGA.25.1633,TCGA.25.1634,TCGA.25.1635,TCGA.25.1871,TCGA.25.1878,TCGA.25.2391,TCGA.25.2398,TCGA.25.2400,TCGA.25.2409,TCGA.29.1697,TCGA.29.1699,TCGA.29.1704,TCGA.29.1768,TCGA.30.1714,TCGA.30.1718,TCGA.30.1853,TCGA.30.1860,TCGA.30.1861,TCGA.30.1880,TCGA.31.1944,TCGA.36.1569,TCGA.57.1993,TCGA.59.2348,TCGA.59.2351,TCGA.61.1725,TCGA.61.1728,TCGA.61.1733,TCGA.61.1736,TCGA.61.1737,TCGA.61.1741,TCGA.61.1906,TCGA.61.1907,TCGA.61.1917,TCGA.61.2009,TCGA.61.2092,TCGA.61.2094
4130,3.558686,2.620982,3.641843,3.6875,4.856755,3.010057,2.816547,3.59246,3.928468,3.277934,5.330967,3.149942,2.850992,6.042043,3.803751,2.741247,2.682263,3.060195,2.957339,3.929232,3.385677,3.125668,3.234396,4.212771,3.950301,3.271386,3.581652,3.1091,4.467999,3.831806,3.040046,3.036246,5.240293,3.431342,4.724849,2.96975,3.555833,4.197826,5.165228,4.589584,3.186834,4.254679,3.418692,4.480812,2.99986,2.987365,2.818025,4.893671,2.88121,5.013067,3.06189,4.063693,3.212193,2.939625,2.632654,2.716668,2.898422,4.396126,5.002093,2.645776,3.244014,2.826803,3.478957,3.043556,2.831748,2.614135,3.753528,2.795686,3.159726,2.701027,3.358428,3.072867,3.091864,4.178139,4.627048,2.698439,2.946516,3.370635,2.764548,3.136826,3.686918,5.562312,4.277648,6.135542,2.998135,3.025063,5.22559,6.924754,3.175431,3.346241,3.508399,2.872891,4.111277,4.357461,2.98454,4.708824,5.872935,2.892898,2.852645,4.093086,4.348614,4.231125,3.400728,3.487605,3.827009,2.87773,3.384248,2.97713,3.068818,4.241465,3.78831,4.384379,3.210919,5.698401,3.735696,4.251592,3.891425,3.81947,3.303725,2.737414,4.440875,2.712222,3.45521,2.951544,4.069099,3.316427,3.954753,3.980626,3.48073,3.324551,3.683696,3.186387,4.725128,5.299837,3.379615,3.691696,3.204439,2.922513,3.553987,4.409424,3.715817,3.222906,6.519316,3.297019,4.148945,4.622521,3.591762,3.834626,2.865584,3.630268,3.697638,3.092237,2.796267,7.188616,3.514315,5.196099,3.599866,3.353542,2.850993,3.529706,4.152045,2.968393,3.977361
4534,7.517052,7.862146,7.514508,9.179487,7.861814,7.768951,6.980165,7.525696,7.683162,8.049595,8.161015,8.577256,8.950506,8.920117,7.837703,7.893635,8.494484,8.306291,8.935347,7.371904,8.204424,8.452122,7.240714,7.850809,7.475041,7.790219,7.656628,7.998435,8.394111,8.049796,8.028154,7.422573,8.687632,8.181474,7.266876,8.625083,8.233399,8.711403,8.629633,7.691719,7.622924,8.218274,7.583433,7.296641,7.520386,7.542126,7.564348,7.845484,8.394696,8.603593,8.868687,7.711773,7.68559,8.044975,8.363675,7.425041,8.52716,8.663564,7.808887,7.237655,8.090084,7.471107,8.41005,8.085267,7.533223,8.311251,8.061969,8.071085,7.62693,7.971884,8.153666,8.165641,8.135456,8.511624,8.747722,7.231819,8.17799,8.749583,7.253741,8.502209,8.271152,8.181576,8.867632,8.378609,8.38586,7.845564,8.195995,7.621053,8.581846,7.926554,8.258606,7.677,8.191427,7.97135,9.144515,7.764221,8.348617,7.593726,8.374581,7.981672,8.74776,7.613174,7.642725,7.445826,8.886709,8.308977,8.53449,8.070275,7.495198,7.344372,7.920802,7.303323,8.257387,8.205643,8.632384,7.947116,8.019497,8.373536,8.114547,7.589913,8.019402,8.57369,8.357365,8.286709,7.358373,9.01399,8.342826,7.842916,7.369957,8.018423,7.198593,8.354872,8.411628,7.872271,7.737126,8.234173,7.305232,8.656698,8.54408,8.269932,8.081574,7.831182,7.599467,8.081372,7.259113,7.004589,7.985815,8.300064,8.064106,8.847642,8.038845,8.021515,7.323344,7.642961,7.910525,8.387611,7.591481,7.452313,7.74809,8.069314,7.989059,7.603157,8.376736
4782,2.934208,3.062543,2.959295,3.179814,2.915557,2.792707,3.046408,2.77776,2.811847,2.854146,3.110805,2.988449,3.102943,2.726483,2.998152,2.766833,2.974037,3.053477,2.894594,3.228138,3.144583,3.426566,2.764073,2.795255,2.690384,3.089583,2.924079,2.943548,2.767364,2.578909,3.979599,2.760108,2.702312,2.776973,2.734756,2.905395,2.962809,2.816292,2.874745,2.989406,3.056718,2.541852,2.787005,2.950169,3.005686,2.981893,2.768289,2.69841,2.917514,3.00063,3.118574,3.046347,3.070957,2.756391,2.984358,2.975518,2.917005,2.956722,3.345459,2.869117,3.09727,2.887249,3.543498,2.902862,3.115798,3.115416,3.226534,3.080088,2.934219,3.235043,3.017257,3.246251,2.72798,3.173137,2.987222,3.392104,2.978366,2.821331,3.432313,2.926495,3.034424,3.010162,2.853601,2.750161,6.396396,2.999745,2.994202,2.882791,2.823462,3.061628,3.18317,2.89126,2.70864,2.899082,2.909168,2.80995,3.090572,3.094144,3.01408,2.924256,2.813414,2.860526,3.063944,2.768068,2.63426,2.977807,3.230876,2.987886,2.884861,3.206131,2.734396,2.859335,2.737923,2.767008,2.835434,2.860261,2.865156,3.101063,3.311774,2.84868,2.94063,2.939535,2.973828,2.836432,2.933544,2.680688,2.847157,2.859939,3.209291,2.637355,3.073282,3.198199,3.480395,2.803644,2.640287,3.024974,4.175628,2.908215,2.989412,2.852073,3.142386,2.950525,2.627642,3.365278,2.864992,3.668683,3.35995,2.763679,2.847,2.669241,2.716458,3.212605,3.051451,3.090672,3.097811,2.792855,2.838007,2.770176,3.142647,3.224048,2.991616,3.500917,2.948071
4909,3.179361,3.057514,3.258308,3.193168,3.379366,2.993148,2.883182,2.881454,3.011477,3.723058,3.369826,3.188728,3.124918,3.433895,2.931692,3.238155,3.210453,3.338882,3.193328,3.012832,3.338662,3.096123,2.971847,3.068514,3.127176,3.131413,3.288142,3.237418,2.894796,2.91747,3.047821,3.131684,3.681111,3.104824,3.096128,2.9914,3.055692,3.108736,3.431223,3.044363,3.082173,3.021969,3.112894,3.031521,2.862291,3.137928,3.11616,3.133341,3.52537,3.435702,3.036903,3.10543,2.952298,3.185035,3.008927,2.854013,3.350825,2.850773,3.064753,3.267075,3.190671,3.180043,2.875623,3.21599,3.178484,3.340869,3.61117,3.636241,3.6501,3.176423,3.477688,3.285977,3.325061,3.365034,3.180147,3.279499,3.218131,3.275279,3.355003,3.212692,2.952282,3.228979,3.126912,2.866751,3.022207,3.281255,3.240217,3.146775,3.282305,3.091171,3.267146,3.033094,3.157351,3.015445,2.990712,3.275771,2.851763,2.989804,3.047465,2.653349,3.251365,2.995796,3.154065,2.859815,3.093209,3.091875,3.321771,2.997944,3.398575,2.895019,3.004146,2.944089,3.3791,3.074739,3.478053,3.021055,3.100725,3.182954,3.357701,2.907298,3.317536,3.314437,3.013514,3.731484,3.067042,3.105999,3.094018,2.956413,3.343605,3.15813,3.263648,2.952504,3.025079,2.890571,3.046393,3.76246,3.164784,3.170115,3.057804,3.136973,3.110324,3.205897,3.232534,3.008942,3.005234,3.154644,2.853164,3.070505,2.581297,3.049946,3.139557,3.097175,2.942225,2.796764,3.077289,3.017133,3.214744,2.810096,3.10452,2.995206,3.273825,2.975188,2.913249
4977,3.329599,3.4203475,4.158035,3.6375625,3.4134755,3.0887215,3.1113995,3.5276585,3.367668,3.279296,3.433501,3.243545,3.358649,3.8404265,3.787324,3.7275095,3.392478,3.255368,3.526397,6.0067345,3.6411325,3.9271825,3.483617,3.554281,4.2495285,4.003003,3.8303395,3.6056705,3.875566,3.6213155,4.737022,3.218424,3.306119,4.124992,3.522055,3.3447595,3.1696935,3.6134105,3.305573,4.4403255,3.3235795,4.30822,3.294839,4.6785975,3.8832645,3.7907195,3.262026,5.6894755,2.963275,3.3147945,3.3161205,3.165108,3.6497555,3.039934,3.389535,3.1234165,3.5411865,3.10163,3.2154095,3.2565555,3.514631,3.542111,3.202912,3.8987045,3.243941,3.1774375,3.2677575,3.5205815,3.597682,3.454917,6.8813355,3.500936,3.5512625,3.44018,3.761571,3.506454,3.2493795,3.3217345,3.367289,4.070529,3.319465,3.6754505,3.5133465,3.776079,3.182842,3.316578,3.5386375,3.72879,3.3699135,3.1927445,3.366604,3.0996095,3.4546915,3.8208875,3.318398,3.630935,4.4734445,3.137279,3.1880785,3.4007355,4.326086,3.4409325,4.319997,6.017478,3.1298255,4.5631125,3.1597795,5.87767,3.103569,3.7875755,3.204576,3.915093,3.241359,4.47971,3.434349,3.2800405,3.5489855,4.6480135,3.532079,3.271547,3.839889,3.4438015,3.21648,3.2564785,4.8168485,3.659681,3.093692,3.296917,3.167153,3.8231595,3.5807955,3.716517,3.3071875,3.545621,4.32625,3.346061,3.6031875,3.1497945,3.222169,3.840001,3.3993865,3.846029,3.354541,3.1432055,3.3839805,3.7107525,3.9527405,3.9270145,3.376237,3.244525,3.339947,3.3540655,3.44907,5.12316,3.512687,3.335537,3.263329,4.3554215,3.1442665,3.777665,3.2228775,3.475042,3.927796
5063,6.641822,6.220314,5.411865,6.294737,6.625764,6.190671,7.200432,6.590241,6.396403,6.66592,5.867787,7.111846,6.342908,7.037191,6.347512,6.256771,5.660433,6.100395,5.126858,6.583724,6.774465,6.13046,5.425565,6.366277,5.908459,6.760663,6.494341,6.014568,5.84085,5.933545,5.243015,4.90192,5.228559,5.772046,6.894747,6.800964,6.671516,6.344828,5.501851,6.30193,6.06907,5.369875,5.888148,5.495312,6.312219,5.748485,5.738309,6.47833,6.639639,5.931404,7.049713,6.660934,6.378704,6.314189,7.066082,5.765953,5.646453,6.302719,6.53792,6.336002,5.858109,6.046476,5.303198,7.285385,6.24317,7.027556,6.477279,6.401065,6.564261,6.610357,7.364975,5.262397,7.035094,6.477727,6.106219,6.704386,6.510431,6.432105,5.747917,6.251213,6.274282,7.393522,6.803701,6.123935,6.392189,6.24456,5.856629,5.692408,6.035802,6.410903,6.137314,6.646228,5.767653,6.116123,5.822054,5.261793,5.729096,5.230612,6.101757,5.596336,6.010225,6.235716,5.672357,5.421024,6.236094,5.185528,5.692593,6.106659,6.34672,6.453894,6.585472,5.809118,6.307384,6.211364,6.258059,7.500248,7.060936,5.794173,6.049307,6.498508,5.693701,6.819182,6.183922,5.720123,5.05759,5.459216,5.966517,7.08362,5.304237,7.010677,5.817056,6.024326,6.585759,6.266625,6.058301,6.213774,6.256799,6.909244,6.266431,6.097158,6.340145,5.846448,5.927658,5.670001,6.332391,5.963429,5.633582,5.162181,5.974796,7.866716,6.509012,5.912241,6.534065,7.14293,6.844579,6.010522,5.947305,6.052231,6.472126,7.547141,5.970526,6.336304,5.865767
5195,6.641822,6.220314,5.411865,6.294737,6.625764,6.190671,7.200432,6.590241,6.396403,6.66592,5.867787,7.111846,6.342908,7.037191,6.347512,6.256771,5.660433,6.100395,5.126858,6.583724,6.774465,6.13046,5.425565,6.366277,5.908459,6.760663,6.494341,6.014568,5.84085,5.933545,5.243015,4.90192,5.228559,5.772046,6.894747,6.800964,6.671516,6.344828,5.501851,6.30193,6.06907,5.369875,5.888148,5.495312,6.312219,5.748485,5.738309,6.47833,6.639639,5.931404,7.049713,6.660934,6.378704,6.314189,7.066082,5.765953,5.646453,6.302719,6.53792,6.336002,5.858109,6.046476,5.303198,7.285385,6.24317,7.027556,6.477279,6.401065,6.564261,6.610357,7.364975,5.262397,7.035094,6.477727,6.106219,6.704386,6.510431,6.432105,5.747917,6.251213,6.274282,7.393522,6.803701,6.123935,6.392189,6.24456,5.856629,5.692408,6.035802,6.410903,6.137314,6.646228,5.767653,6.116123,5.822054,5.261793,5.729096,5.230612,6.101757,5.596336,6.010225,6.235716,5.672357,5.421024,6.236094,5.185528,5.692593,6.106659,6.34672,6.453894,6.585472,5.809118,6.307384,6.211364,6.258059,7.500248,7.060936,5.794173,6.049307,6.498508,5.693701,6.819182,6.183922,5.720123,5.05759,5.459216,5.966517,7.08362,5.304237,7.010677,5.817056,6.024326,6.585759,6.266625,6.058301,6.213774,6.256799,6.909244,6.266431,6.097158,6.340145,5.846448,5.927658,5.670001,6.332391,5.963429,5.633582,5.162181,5.974796,7.866716,6.509012,5.912241,6.534065,7.14293,6.844579,6.010522,5.947305,6.052231,6.472126,7.547141,5.970526,6.336304,5.865767
5199,2.659979,2.757252,2.605862,2.541256,2.707566,2.667997,2.620236,2.954643,2.799201,2.770775,2.758076,2.816659,3.026084,2.899898,2.867633,2.914728,2.91869,2.884835,2.801146,2.773349,2.737711,2.735454,2.810918,2.864502,2.63895,2.778898,2.808458,2.742646,2.618205,2.854835,2.840521,2.947411,2.667257,2.554766,2.640714,2.776497,2.589797,2.905202,2.731995,2.902257,2.687909,2.653627,2.775415,2.879468,2.993416,2.760231,2.842536,2.744212,2.722438,2.446561,2.906764,2.660395,2.705941,2.619137,2.596793,2.670298,2.548412,2.631982,2.673126,2.808936,2.687535,2.632441,2.734612,2.799398,2.549245,2.673157,2.752249,2.661179,3.068871,3.05682,2.74242,2.790125,2.619076,2.842886,2.874433,2.835761,2.7332,2.603256,2.553048,2.719805,2.599233,2.637129,2.809186,2.516722,2.683159,3.06844,2.614432,2.69504,2.665685,2.572638,2.790033,2.710536,2.692891,2.762796,3.08806,2.872929,3.001555,2.947752,2.596883,2.643781,2.819392,2.739724,3.121182,3.132852,2.627759,2.822574,2.538409,3.003146,2.813942,2.59918,2.743002,2.772619,2.678759,2.671427,2.69051,2.681913,2.779019,2.800353,2.756088,2.916628,2.697331,2.537828,2.637838,2.786362,2.776452,3.059295,2.65041,2.644657,2.837456,2.773601,2.769481,3.208898,2.759864,2.634254,2.800021,2.738156,2.556757,2.745479,2.780654,2.789109,2.648121,2.927979,2.754251,2.708201,2.713449,2.904056,2.490077,2.730851,2.659121,2.841109,2.685771,2.592385,2.992708,2.907269,2.56257,2.858835,2.644409,3.093605,2.859963,2.948269,2.900664,2.779143,2.638432
5200,3.266547,3.180761,2.878339,2.929738,3.057781,2.978677,3.187001,2.905487,3.179998,2.896149,3.061517,2.838204,3.010835,2.948763,3.035918,3.090631,3.195841,2.865515,2.965601,3.013426,3.042115,2.868886,2.965289,3.021292,2.758347,3.130525,2.940068,3.206424,2.93269,2.743588,2.771489,3.016717,2.846869,3.217368,2.972727,3.018635,3.06144,2.814392,2.871317,2.968306,3.098558,2.863411,2.810084,2.95924,2.82593,2.918111,2.971973,2.938178,3.020109,3.132975,3.221758,2.998807,2.935081,3.044294,2.883989,3.088234,3.055347,2.972274,2.889451,2.840795,2.918799,2.939881,2.806967,3.032325,3.054268,3.159646,3.215966,2.944796,3.112541,2.960986,2.984701,3.223598,2.963139,2.959557,3.192213,3.227823,3.033707,3.13893,3.367979,3.106534,2.922374,3.119642,3.144729,3.134044,2.711208,2.903939,3.037463,2.887149,3.022785,3.048772,3.162265,2.877825,3.119028,2.995787,2.955033,3.054741,2.881003,3.186101,2.939803,2.869582,2.85185,3.023315,2.938231,2.912235,2.753595,2.800037,2.850531,3.033764,2.775206,2.888159,2.760912,3.008175,2.84768,2.738098,2.9481,2.972139,2.85084,3.037472,3.127264,3.054268,3.451131,2.981661,3.016531,2.812128,2.979671,2.986029,3.148823,2.888933,2.852837,2.97176,3.253225,3.2789,2.96951,2.838082,2.896864,2.942501,2.770798,2.807476,2.720355,3.05571,3.038614,2.884555,2.891397,2.998999,2.837654,2.893179,3.028773,3.302959,3.007487,2.721231,2.931896,3.282224,3.134567,3.02146,2.968653,2.956647,2.998741,3.050753,3.262654,2.980015,2.82419,3.075238,2.918994
5201,2.714352,2.672018,2.675475,2.581737,2.564134,2.583204,2.487436,2.883525,2.551017,2.608478,2.606453,2.812555,2.75982,2.71691,2.701824,3.035036,2.823868,2.882868,2.4788,2.826474,2.74154,2.820429,2.641241,2.547427,2.779999,2.661875,2.933883,2.661214,2.72778,2.93281,2.78346,2.87525,2.452925,2.725698,2.676913,2.578551,2.574724,2.499012,2.579426,2.751406,2.617889,2.698745,2.870468,2.658048,2.858402,2.580552,2.892357,2.638387,2.569684,2.690294,2.632257,2.718675,2.549481,2.598248,2.954308,2.836564,2.590545,2.675651,2.552884,2.633029,2.734385,2.676079,2.671073,2.673055,2.543672,2.611537,2.742797,2.715144,2.946116,2.875959,2.502478,2.696358,3.059308,2.675438,2.608843,2.651257,2.582872,2.691188,2.598889,2.521247,2.688571,2.570228,2.461261,2.514859,2.724009,2.584034,2.719285,2.681625,2.72973,2.572853,2.824553,2.510322,2.770818,2.467458,2.552482,2.597301,2.662924,2.566368,2.540939,2.840063,2.590212,2.714551,2.522522,2.718476,2.505051,2.745736,2.739933,2.831592,2.75629,3.321261,2.725292,2.588352,2.78081,2.615501,2.734273,2.523783,2.85483,2.483683,2.584438,2.640506,2.770083,2.866936,2.583202,2.837077,2.582655,2.811351,2.899462,2.815851,2.812555,2.686873,2.740362,2.599696,2.521846,2.639184,2.736103,2.670486,2.590296,2.749527,2.710368,2.788159,2.671344,2.634655,2.813775,2.91612,2.945236,2.636731,2.74374,2.716863,2.730981,2.690985,2.780058,2.889677,2.615062,2.635778,2.647723,2.586989,2.541965,2.714676,2.79175,2.589123,2.699085,3.07311,2.835236
5202,3.072398,2.740841,2.573656,3.028377,2.609315,2.782654,2.732522,2.765225,2.965462,2.957324,3.022207,2.726131,2.68293,2.695489,2.792603,2.776845,2.926293,2.953816,2.529213,2.718033,2.97304,2.793186,2.614695,2.655985,2.78375,2.653753,2.872949,2.786689,2.694799,2.81494,2.577513,2.761882,2.781994,2.797027,2.566497,2.780488,2.570187,2.768,2.645578,2.726614,2.647663,2.573275,2.759223,2.99569,2.81166,2.65849,2.757877,2.65811,2.799139,2.715653,2.662342,2.700499,2.621694,2.725392,2.860005,2.644391,2.666196,2.589643,2.475139,2.627256,2.91029,2.892889,2.798761,2.755209,2.614359,2.945881,2.927069,2.837478,2.677127,3.027427,2.624576,2.799598,2.558221,2.976748,2.758827,2.732546,2.708544,2.821331,3.045431,2.80235,2.741719,2.697083,2.777026,2.55542,2.709598,2.745186,2.992611,2.668746,2.821605,2.669738,2.998185,2.907413,2.593186,2.572974,2.618503,2.70974,2.651888,2.963297,2.548721,2.859702,2.683047,2.771089,2.834207,2.694629,2.591868,2.593677,2.969272,2.750982,2.599884,2.945469,2.693847,2.680386,2.73847,2.851736,2.677279,2.532601,2.788145,2.732551,2.866386,2.654193,2.929348,2.700248,2.583202,2.6987,2.796933,2.748088,2.835828,2.655684,2.882984,2.711909,2.816419,2.878135,2.702289,2.596622,2.882538,2.993887,2.559301,2.774851,2.725104,2.767749,2.651118,2.759871,2.710677,2.833346,2.523561,2.820485,3.030127,2.837711,2.712226,2.84038,2.736257,2.901883,2.977424,2.665075,2.654478,2.765768,2.779338,2.80339,2.837631,3.016698,2.842488,2.675658,2.705405
5203,3.217035,3.131996,2.982414,2.885926,3.128743,3.075734,3.047405,2.98502,2.852031,3.092526,3.178391,2.947028,2.914806,3.151873,3.106373,3.216761,3.149234,3.007201,3.032047,3.16473,2.993319,3.070104,3.162263,2.997886,2.928647,3.046881,3.004043,3.068965,3.062073,2.69957,2.89109,2.946312,2.905623,3.111159,3.108832,3.22927,3.036524,2.777429,2.692261,3.112808,2.903316,3.030311,3.147096,3.323142,2.953481,3.213989,2.952877,2.854166,2.82318,2.838734,3.212096,2.973093,3.05126,3.169447,3.126967,3.230893,3.063719,2.941352,3.103568,2.9321,2.90312,2.956968,3.062138,3.180548,3.098928,3.09303,3.578245,3.183362,2.895904,3.02045,3.147627,3.159498,3.219511,3.001009,3.017751,3.295857,3.211785,3.012274,3.191293,3.251707,3.01394,3.054342,3.174096,3.028922,3.07053,2.968571,3.176284,3.101621,3.047397,3.008069,3.196056,2.942621,2.699902,2.943365,2.760976,3.013369,2.816469,2.931,3.117514,2.838721,2.980495,2.957969,3.093908,3.010767,2.884104,2.839388,3.058122,2.937124,2.931815,2.961255,2.96358,2.951404,2.929634,3.146197,2.898912,2.980289,2.915397,3.171613,3.07833,3.019749,3.166796,3.396783,3.082184,3.026781,2.914996,3.096186,2.888823,3.023061,2.961263,2.767566,3.075559,2.950093,3.002844,2.908759,3.028844,3.059527,3.08725,2.864078,3.094487,2.927353,3.0973,3.037392,3.046322,3.056455,2.975922,2.936764,2.975771,3.032854,2.98106,2.991219,3.223755,2.920108,3.216343,2.99837,2.988321,2.836601,2.949342,2.877942,2.978753,2.990595,2.829171,3.079616,3.1077
5204,2.933244,2.621172,2.560593,2.674836,2.635115,2.654818,2.626525,2.734952,2.558349,2.757292,2.515384,2.71856,2.647738,2.741018,2.627404,2.768588,2.722279,2.564658,2.672415,2.836284,2.634376,2.85213,2.602743,2.707986,2.555477,2.514339,2.657281,2.554739,2.558242,2.594628,3.092781,2.577503,2.61815,2.575157,2.779796,2.589232,2.687471,2.562774,2.539149,2.509077,2.544313,2.636814,2.601941,2.499225,2.779064,2.644711,2.442342,2.611107,2.778846,2.543073,2.635277,2.884028,2.552366,2.598248,2.66026,2.785148,2.561322,2.688581,2.749071,2.591167,2.544695,2.519513,2.657467,2.569443,2.486827,2.684405,2.619726,2.716139,2.812201,2.793699,2.667258,2.727732,2.787703,2.570072,2.611197,2.406245,2.577211,2.585331,2.587251,2.621451,2.797369,2.530928,2.586469,2.823763,2.762784,2.497163,2.820851,2.588608,2.610576,2.458545,2.812592,2.854161,2.722003,2.561158,2.500191,2.505189,2.674338,2.689854,2.561353,2.528458,2.513713,2.526865,2.550744,2.703249,2.608277,2.620736,2.669142,2.867526,2.575133,2.828423,2.673698,2.54591,2.589063,2.659175,2.557815,2.639902,2.629732,2.59889,2.499393,2.564308,2.646648,2.726195,2.655347,2.990086,2.659404,2.554896,2.560386,2.859216,2.590856,2.739783,2.729472,3.040362,2.626756,2.694215,2.729341,3.02589,2.610649,2.599927,2.578907,2.621264,2.534906,2.458153,2.776514,2.660812,2.570606,2.694828,2.670389,2.783929,2.791734,2.595688,2.430118,2.705619,3.096031,2.671803,2.750871,2.492717,2.385279,2.80126,2.65716,2.69553,2.481535,2.693371,2.618323
5205,2.975988,3.134794,2.930974,2.965644,2.886984,2.931112,3.148839,3.035448,2.879207,3.036908,2.683081,2.680917,3.053734,3.037624,2.960753,2.914047,2.653312,2.908468,2.946408,2.908976,2.885828,2.629103,2.962616,2.869182,2.78529,2.864135,3.239488,2.950292,2.673953,2.679525,2.991397,2.861086,2.742312,2.601373,3.169623,2.864361,2.773596,2.94811,2.679929,3.067412,2.869868,2.89645,2.684426,2.9789,2.990621,2.815348,2.879727,2.913371,3.135716,2.695946,2.980031,3.025586,2.887011,2.845228,2.908115,2.778475,2.931413,2.787126,2.82564,2.842667,3.114439,2.795495,2.832473,2.852741,2.880676,2.94748,3.087002,2.813942,3.059199,2.869401,2.809907,3.037445,2.728143,3.050619,2.927695,2.840812,2.958749,2.9161,3.192818,2.895192,2.716288,2.860439,2.707929,2.766922,2.788061,2.959519,2.970208,2.958789,2.921511,3.002279,3.239796,2.89897,2.766128,2.863585,2.824468,2.794746,3.013405,2.982008,3.040902,2.730353,2.635994,2.810964,2.805131,2.78194,2.779639,2.805344,3.001338,3.067799,3.251771,2.999701,2.904343,2.871986,3.018597,2.989512,2.763736,2.896461,2.869334,2.731219,2.932544,2.79509,3.109254,2.961831,2.863949,2.88608,2.855596,2.807329,3.200342,2.817587,2.847322,2.568652,2.970054,2.859004,2.779486,2.847749,2.681213,2.666663,2.968423,2.99738,2.825116,2.842604,3.186789,2.790059,2.813018,2.989774,2.898576,2.71474,2.794362,2.825842,3.032489,2.806467,2.78998,3.012967,3.000532,2.973288,2.871939,2.875114,2.780711,3.059334,2.918494,3.020552,2.735534,2.952922,2.694036
5206,3.141209,3.16467,2.969176,3.049962,3.12537,3.013305,3.046303,3.148887,2.862338,2.881955,3.04822,2.610982,2.825327,2.88534,3.165385,2.706282,2.986494,3.059663,2.818012,2.816604,3.098431,3.217068,3.049063,2.932859,3.335662,2.906462,3.186544,3.056366,3.129589,3.042119,2.908933,3.100477,2.90691,2.931273,2.832145,3.096461,2.814249,3.111977,2.848253,3.010371,3.074984,2.802704,2.833444,2.908093,2.97337,2.818915,3.209583,2.933247,2.993566,2.986637,2.926042,3.28863,2.9097,3.167285,3.069194,2.80949,2.955589,3.086945,3.114673,2.886353,3.437743,3.286395,2.826489,2.976918,3.040486,3.089876,3.38294,2.744105,2.917794,3.082896,2.787732,3.004612,3.138147,3.025436,2.960297,3.037294,2.99933,3.021756,3.224537,3.042359,2.896865,2.904668,2.793012,2.726766,2.755614,2.993666,3.107293,2.936014,2.98105,2.97921,3.34023,2.930354,2.897296,3.029013,2.794494,2.85367,2.954561,3.500505,2.899436,2.851598,2.77764,2.755645,3.005142,2.958818,2.841088,2.830239,3.09931,2.793338,3.174098,2.97736,2.930954,2.785202,3.045239,2.733779,2.694179,2.950303,2.914791,3.131784,3.054195,2.872346,2.976469,3.01127,2.760534,3.079154,2.925901,3.037318,3.086933,3.008595,3.017127,2.704938,2.85537,3.030313,2.948082,2.82674,2.834094,2.765815,2.646175,2.832192,2.911994,3.121896,3.488464,3.035948,2.924758,2.997587,2.816431,3.139777,2.691146,2.917567,2.694291,2.879727,2.944364,3.116167,2.960463,2.790985,2.913957,3.012576,2.919962,2.946499,2.90771,3.174,2.906281,3.017439,2.91212
