,GSM215084,GSM215085,GSM215086,GSM215087,GSM215097,GSM215098,GSM215101,GSM215102,GSM215109,GSM215111,GSM215114,GSM215052,GSM215053,GSM215054,GSM215055,GSM215065,GSM215066,GSM215069,GSM215070,GSM215077,GSM215079,GSM215082
1556645_s_at,3.46828726125453,3.78742885661103,3.53928361853593,3.49310719863058,3.65274909658706,3.40854206987343,3.53206957583267,3.84438198117826,3.21751165018791,3.63448590101445,3.77973689592765,3.68375180794793,3.94750588875654,3.59566651151159,3.56052599753248,3.73177342439351,3.82106741783066,3.61557662714399,3.98443740800263,3.98488370759188,3.67525815848115,4.01802905783989
1556990_at,3.18801137318192,3.25988797341862,3.33086066314104,3.45455067344598,3.4269120996396,3.08889011304553,3.20482334694343,3.26458264137147,3.38892571117168,3.11000367641891,3.27997124609276,3.45076640795176,3.20089003946413,3.27869958217753,3.29188481325312,3.08742184398957,3.32510993068793,3.25301756654157,3.44614965239052,3.24733118885535,3.24510724533154,3.41016259139406
1562028_at,4.20919954055836,4.05099297598985,4.53333665495966,4.05006230750383,3.97963284563879,4.06746268208094,3.97377755940397,3.90692178833531,4.31169011575248,3.9477136044706,4.11120418703639,3.84269976079803,4.4947188585025,4.79391728868713,4.17160967615766,3.90327987665126,4.16659893086037,3.81796734846735,4.42203724754526,4.10292894063528,4.20035450661957,4.02172140329813
1568765_at,3.15478959625495,3.37068154431525,3.37653870962872,3.47348372091671,3.22188543670857,3.30954825740105,3.34673299746633,3.39473695110384,3.58595511851189,3.28448130742294,3.34218736910883,3.09120254857393,3.27279613592541,3.12755647293797,3.33799611453115,3.46340697335972,3.11830559534247,3.15172014710035,3.3571269524768,3.29589099019553,3.29840924597493,3.32835826047914
1570352_at,2.92671291190684,2.77087811754991,2.86540851950064,2.94521662714617,2.82921340036347,3.026232551095,2.75301440072564,2.88370122531388,2.69249519687301,2.81632061814282,3.00635402621286,2.7505669603371,3.0278303022492,2.72745282021724,2.96830531327283,2.82309115289039,2.84077331064772,2.94561269170734,2.85117079159264,2.97578797068898,2.72117094848173,2.71257828301857
200951_s_at,7.47296640366228,8.02431978977098,7.69820981572014,8.01393378254191,8.21088737740658,8.54576246694925,7.40264957006662,7.80474688823533,7.96129534638509,6.93039155617292,7.96561132655617,6.50081751215422,6.43338591819923,6.5759182437763,6.54339663022789,6.71537401473817,6.87903014963754,6.96799307897598,6.64508570231173,7.24699958516954,6.37866390633786,6.51125333882145
200952_s_at,7.57044780357092,8.02659410299391,8.05956744714871,7.63455154199832,8.22539608144297,8.74468462321902,5.86061210038804,6.11979942798441,8.23291883129314,5.92764347615296,6.39099408595644,6.15277421119763,6.91184055005163,7.09814320330555,6.09146477601599,7.35254347205218,7.2197570013334,6.38628924450133,5.27329764804064,7.77231461139345,5.91926989785886,4.90918374499779
200953_s_at,10.7951965964304,11.0359055712995,10.9342940255094,10.5256397745335,11.1374663284618,11.3576426057615,9.44793016018501,10.3985535564846,11.1658120285512,9.60091845571398,10.9478330565443,9.75627068387282,10.0147588398821,10.2960519105238,9.89014784716252,10.5751396404431,10.1601645700051,10.1876273577423,9.51790754745584,10.7183844023389,9.87641173701984,10.2905380626304
201107_s_at,5.138361342277,5.20804285393149,5.77899586080806,5.48095538456597,5.49101471518837,5.32207984332934,5.38055119392939,4.92626544312529,5.68809731367603,4.93358153163005,4.83011452309386,5.42890332827287,6.32607860874841,6.07388370854238,5.62775389699994,5.82233777743047,6.7586853525212,6.34071148866656,5.73461146003695,5.87755948165288,5.84842994770238,4.94231694654718
201108_s_at,6.62058725982341,8.00129874166615,8.13931894723806,7.49913346119102,8.26523962191999,7.59451895711104,7.90414710817563,7.56280665158266,8.0775144830923,6.64401875823514,6.77258047984034,8.37447706401919,9.54974135263943,9.59024978419546,8.45432641117878,8.89849085593111,9.80892120780423,9.30304245927122,9.3705885357222,8.63853303438934,9.11135170532947,8.5671006204456
201109_s_at,6.65722032387535,7.62363247741526,7.74342793916655,6.67589040210423,7.92393138671099,7.41023168053583,7.29889481112411,6.92861839056839,7.48867328268228,6.31622001802497,6.17120420810633,7.91101795769514,8.60627085418599,8.02154124165614,7.38840262056568,8.18359956605349,8.06213356968125,7.80933170421299,7.80430535953619,7.65954792852982,7.52089643645179,6.89951217988594
201110_s_at,6.17892665023523,7.2292556705216,7.24806086010422,6.285018464264,7.6163685425316,6.78629296801983,6.92182654988117,6.84600358934138,7.47890147868252,5.78107696189099,6.3031835974006,7.80095137455723,7.9790105050551,7.38984032546289,6.63463666405444,8.02412148057142,7.83122332789952,7.61957928608718,7.78303297527063,7.67271616722293,7.41305310661991,6.65453589519036
201700_at,8.04577214644591,8.12773677781962,8.44137859109345,8.60473360054025,8.39372755980708,8.36677865282911,8.63447435294208,8.19665888702006,8.08717301997467,7.98953904206463,8.16255779890885,8.8553997351998,8.63114025622102,8.58420617244757,8.87090208159318,8.65404359823182,8.42963802468478,8.66101399265509,8.51377715123502,8.08470951156255,8.35279785348856,8.91508196507505
201746_at,8.47443655186957,8.17998471820467,8.38513686822019,7.95826381734059,8.47243440398671,8.05775093162479,8.0228791885923,8.09733493946806,8.75674870073846,7.56107482755881,8.4676666841178,7.64682841434446,7.33948101321148,7.3178726993276,7.49677390949472,7.50279847770237,7.28707666668659,7.75517490645597,7.23653378654716,7.83382283296196,7.4310622080867,8.33484129759256
201890_at,10.0588539841996,11.0756382173213,10.7221649006161,10.2501002181695,10.2221566813293,10.9037240869654,10.3746962115268,9.68043302183104,9.37847964574336,10.3861308908842,9.41821047501229,9.17087824296167,8.47303771725557,8.40075221150082,8.79973044786356,8.58157807098225,8.70042663821106,8.55626121237116,8.15151546709011,7.40684407773105,8.39211291971601,7.86601904092858
202246_s_at,9.91768306171793,9.9550864074773,9.94809268071769,9.86104310141589,10.0970994186154,9.76738428312543,9.45665900513874,10.0308304956301,9.55736881865392,9.77821685447781,9.80720486467936,8.92123072779248,8.64764964998079,8.5322586143962,8.76599187214262,8.97857083006027,8.6161425290393,8.83398812153765,8.74344260775463,8.95481888182257,8.61556528030624,9.39016564944741
202284_s_at,10.2040565956077,9.04053184577307,9.3187337316995,10.2543894874831,9.44519784816269,9.2306329511553,9.65293924732737,9.40164031818304,9.75863105540305,8.87454432882003,10.1320396085819,9.82348914269468,9.67085361481137,9.36082974662522,9.60884744117022,9.63946152018168,9.13014105843612,9.59140541075348,9.72498653542655,8.9789807091324,9.44380764131514,9.81796449553852
202627_s_at,4.80231729918539,5.22435723719088,5.11609346111662,5.66868551853709,5.25337475057789,5.63268139270692,6.19330521768222,5.46442026130899,4.75744929986783,4.97819126097128,5.01596719686111,4.88940500630025,5.03167250056024,4.96255301750305,5.05059201733614,4.86601081873525,4.94199215915811,4.51519048437712,4.92213387664402,4.85508156013431,4.89324472904467,4.8946423551679
