,GSM240430,GSM240431,GSM240432,GSM240433,GSM240494,GSM240495,GSM240496,GSM240497,GSM240498,GSM240499,GSM239345,GSM239346,GSM239348,GSM239363,GSM239460,GSM239485,GSM239488,GSM239490,GSM239491,GSM239493,GSM239494,GSM239495,GSM239496,GSM239498,GSM239516,GSM239580,GSM240405,GSM240406,GSM240429
201381_x_at,8.10445877625407,8.39657544816349,8.38299712040678,8.25448947712191,8.01548827899231,8.13912357270841,8.2756144943296,8.41979282666279,8.50545019919265,8.08320534606238,9.18252250338442,9.10877415858026,9.62096462560496,9.44253607101411,9.42299345465336,9.69918094620527,8.75240124666065,9.21025330685167,8.9560319609638,9.67540829988694,9.31131992899697,9.70575229502292,9.44453598192486,8.56010180282866,8.88051338399658,9.18065508558317,9.5101387604316,8.98797152661545,8.65720173563024
201382_at,5.99717538612093,6.02010441080041,5.76321025516424,6.10627561224037,6.07279318243571,5.96200707481769,6.07388607316876,6.06529767647192,6.11614941370941,6.03884026728215,6.10703215311703,6.09992817298888,6.35286139628506,6.32747884438692,6.35207397053335,6.37242707434327,6.12394434798901,6.11956862691317,6.36190782159917,6.03380542699675,6.15801727573226,6.33319494062106,6.20497647666805,6.01869304716085,6.04216381941676,6.16177072490688,6.17014886496284,6.14988585707398,6.22765965641225
201390_s_at,9.40435080803803,9.25392171878634,9.28943039014535,9.49281213121758,9.53402881414564,9.63597090172911,9.65966789894166,9.47979847802149,9.64546845251688,9.65721581330397,9.6199625724496,9.68038260430861,10.140579082519,9.69270687889144,9.91780536210124,10.5042254129241,9.5532031125084,10.3213088406416,10.1200028630578,9.97786057517015,10.2922862443539,9.69777890483864,10.3007087642752,9.68395912052917,9.60589042712797,10.1957422676942,10.0893107259947,10.3115302190944,9.67796156125152
201464_x_at,6.32845341069829,7.08199210576407,6.57991547932752,6.21646592658587,6.68854030785662,6.42673065360786,7.52417290925156,6.49668804534786,6.78709785207824,6.10331041233196,9.28440725043241,10.1794875385131,10.4607087833777,11.043006259897,10.0307150475953,9.73048233761753,9.46611082740753,8.68545503983264,9.84178383993077,8.91403769282222,7.8772802611562,11.0842646723673,10.1272942384144,7.95745910903728,9.6951745691153,10.4630576561899,9.62566887236626,9.95432904612444,7.19285727567531
201465_s_at,5.47900714518986,5.96514195521306,5.57555109011239,6.06851596519004,5.78991864954736,5.57147511588635,5.34804319859226,5.4045712449739,5.85013727066282,5.77495158521767,5.82311522251955,8.48029843790191,9.7447915415781,9.07353232475377,7.48660110599319,8.65543823232337,6.17176696102381,6.94263611824648,7.99873744461669,6.47871839866322,5.88709474671104,8.46415007444051,9.09192461605042,5.82293085856757,6.96532326765856,8.20687340837468,6.75814160536563,7.52612493678769,5.59309647680166
201466_s_at,4.70985671500052,5.1441874044142,5.05944444605608,4.54450009202079,4.50216682739369,4.62537237157547,5.06330725862821,4.78419542465906,5.0740007322826,4.5501374930642,6.04612593322556,8.47049310962993,8.42117918115558,9.71726343134152,6.84567265807066,6.94849325451309,6.78190253444288,6.16230216261916,7.72118608981556,6.26008903951493,5.41969001402575,8.53785258992234,7.895804366478,5.47643487185524,7.27292296329776,8.5117734857948,8.30982735981983,7.57626653990507,4.93656427217504
201533_at,7.4185561830305,7.79962075573436,8.06460451495913,7.26583624706619,7.58044395042408,7.56118028309724,8.08581184563826,8.02333745086812,7.73544374664903,7.47270595536604,8.38656396610673,8.96482184073824,8.94851401339822,8.64813834004387,9.17607294094197,7.92186777223182,9.19964892032236,7.98508789401908,8.79894137583114,9.18413878832766,8.51800974102422,8.66404472902298,8.56611225735657,8.84691208716373,8.87319262335953,8.59624423597849,8.496017958825,7.9270533872566,8.05455713245609
201614_s_at,6.59006384375751,6.79855388389664,6.65345735408503,6.56923404848072,6.24550349122726,6.56974367695396,6.44709534128937,6.32467171418556,6.66839181555203,6.20223266858202,6.83143635828156,6.96978597702111,7.17944305638789,6.99167128362962,6.59046093751377,7.86862904081351,6.40375752410962,7.47999373863385,6.88168324055276,7.36117685921117,7.50891309837558,7.58332368503329,7.07712586548556,6.83716977049414,6.82284805140624,7.71123618392647,7.02919159617464,7.27704771854095,7.18546822004107
201700_at,9.90543039261476,10.1272942384144,10.242474842513,9.97481154104216,10.0725633004298,10.2143206309092,10.3442366338165,9.62205111678019,9.86741623950349,10.3007087642752,9.94785413041444,9.43435456360576,9.60332703994016,9.5760184798536,9.83215229871895,9.62096462560496,9.12566153154171,9.89192880492313,9.64546845251688,10.1090275035112,9.94304066599541,9.65283077977146,10.2901190791032,10.191463403591,9.9572146873679,10.4065594221461,10.0079383891043,9.92722678682577,9.83494784862132
201746_at,5.77425688273399,5.82646787041817,6.0311090475047,4.93981633095249,5.71798221976398,5.90100047103083,6.15986071839632,6.51094302968212,5.99156118943147,5.95237273068257,6.5555095259377,7.0668907357594,7.1980288619519,5.95795106690477,6.55979158770176,6.97335262151787,5.27860721196163,7.39923718147525,6.27117466445073,6.69266437285002,7.63081538834089,6.28758332165332,7.19149948145658,5.54770764035493,6.66169632632265,6.69585354183839,6.39454962661847,6.87297034530425,6.60334343951657
