,GSM239345,GSM239346,GSM239348,GSM239363,GSM239460,GSM239485,GSM239488,GSM239490,GSM239491,GSM239493,GSM239494,GSM239495,GSM239496,GSM239498,GSM239516,GSM239580,GSM240405,GSM240406,GSM240429,GSM240430,GSM240431,GSM240432,GSM240433,GSM240494,GSM240495,GSM240496,GSM240497,GSM240498,GSM240499
202762_at,5.28783170004084,5.06819771962813,5.53138207659338,5.51682896505733,5.23006745479119,4.5507404105865,5.85303818319126,4.90328141834962,5.39964565335756,5.84350862227291,5.42411201602065,5.11588648012358,5.5595885822444,4.4917154099821,5.14812545345238,5.5407171423367,5.89136623544218,5.17507277881121,5.89833368883279,5.79708196629035,5.66727827173634,6.89421310020295,6.13309742645832,6.35302899175875,5.97352556995272,6.11470467158864,5.99583726471869,5.88396225855942,6.49965705658797
202800_at,5.70456223594058,7.44955583709379,5.9885133487343,6.0567511509198,8.41000782528857,5.55265124590792,6.30906537820427,6.31714963290453,5.55547801697427,6.11168571793009,5.69662736494152,5.56818542430092,6.1109441491099,5.99056635462235,5.94866763962342,6.12312473798362,5.43408175279639,6.75013001686841,6.30313276947628,6.221857925039,7.12073216325678,6.76110519196946,6.75775712978352,6.85522803259071,6.32168736708044,6.99761093058835,6.67847660891499,6.98466251823747,6.2697552026366
202980_s_at,6.46101274088718,6.0304995521732,6.25766582548502,5.86578205115161,6.12257727892216,6.06020340537349,5.60376843378697,6.32931510319711,6.63425487179036,6.1688102031048,6.43996007235552,5.91994720713535,6.27117466445073,5.3620935825837,5.37081726451322,6.3194547592766,7.17589053352498,7.04553276138067,6.69620905712271,6.045135441733,5.83744980026848,5.65592308292347,5.92171803599686,5.36492995095151,5.88192358945896,5.91679276929075,5.75295990493118,6.17624570435149,5.64773440825244
203081_at,8.38978408882901,8.85695812263923,8.2823713306082,7.68817012825716,5.87903615306695,8.07670648984071,6.50863155414477,8.41836828587407,7.69890112550252,8.61857535497019,7.92865675280954,7.17188446943959,8.21854788296579,6.85749614885285,7.99967216388826,8.53229655414391,8.38214074931432,8.45843017469649,7.88912490269252,8.46690316273949,8.70395938355488,8.70225943740699,8.21347927484982,9.00659315424161,8.52231378289884,8.66846336885347,8.69742200221236,8.61487535210557,8.43474489716283
203230_at,6.95098290601156,7.87080573698496,8.15428316091418,6.21945452516762,9.26007679814616,7.01288761019837,7.13384883777056,7.47328177933889,7.68279179485377,7.34497873957089,8.30337585044193,6.44873656634643,7.43831615272115,6.08111516891386,6.84134368327211,6.80222878541926,9.68173478734026,9.29321834897017,8.91745820124057,7.41577457347973,6.89921223775724,8.10113765729002,7.12470508886145,6.92736381158962,7.77350157080797,7.58271782603909,7.15471040805562,7.35713045069301,6.74553268252192
203392_s_at,5.33908780986974,5.55696934494329,5.15581088439349,5.35429224084574,5.50312988570999,5.33241344484874,5.56547112906081,5.23998454973078,5.25382756823953,5.5736352520272,5.46005547631681,5.74649166391075,5.24344551576551,5.56865512577918,5.48202731421735,5.52128757918356,5.66297961641177,5.40001734141061,5.44513459307136,5.34785058523709,5.1818780948137,5.47962855105335,4.13116616184571,5.76220225347985,5.43976969416401,5.55916847170259,5.3752217025666,5.47199537221858,5.12313171658596
203525_s_at,5.70970661870504,5.99549090264866,4.70259626397159,5.3219155663986,5.03344078070607,5.06672745388508,5.07931982864573,5.43300623414831,5.35581512550348,5.40114003246422,5.05283337473493,5.18212843748119,5.11318018742222,4.72369727216928,5.11253752543533,6.08499483826645,6.70138481803649,5.19642691587209,6.05885435150814,5.7153377335322,5.7080677837732,6.399521638607,5.38536831311248,5.56902891425828,5.73522887953271,6.21525082243117,6.61342204388432,5.43192825931433,5.53835103615225
203527_s_at,9.32575727492124,7.94705276825764,7.66097238011409,6.47784687942881,5.29667617297458,8.68278859734989,5.20080538605203,7.60154953467221,7.18501005637569,8.54221111435636,8.48181360985899,8.13114918000772,7.8695554814269,6.47201374758416,6.80027017534077,8.31662018253911,9.45579972982199,7.79139599825657,7.92186777223182,6.8435106542902,6.67704969674081,7.44680235859687,6.3451271566941,6.47394456628775,7.20773056835297,6.92243304870439,6.21577123996894,5.30462420435603,6.88401532800641
203575_at,7.16437834025699,7.13284207590722,5.7776008514492,5.6489385281693,5.32939888226056,5.57177040555016,5.37465415978097,6.84938469003234,5.89940523303746,6.56145513609218,6.21109522816103,5.70970661870504,6.38678985719469,6.54769769578778,6.42274137941273,6.46289715113203,6.99781036861168,6.78058503005799,6.77846628183635,6.53063623190845,6.38432384045559,6.43650330361638,5.4254831271364,6.19710878178595,6.02415088012626,6.96220258881984,7.12709766081839,6.67086523466604,6.23702677373357
203895_at,5.10867477800576,5.82119960231451,5.26212232750279,5.35602676876109,5.1702796474227,4.95324037764047,5.46780205107223,5.29601222103074,5.14699868227162,5.15750665642369,5.1411540796969,5.17627052809463,5.27842730807149,5.57026761092018,5.58512632335212,5.43455089861629,5.20381174840608,5.27326463831024,5.41189955892255,6.11680952309896,5.57276527448268,5.99820330696387,5.17693499071682,6.34081547594199,5.8649917371005,5.51848397103812,5.33684083175439,5.52880372032782,6.17295082119202
203896_s_at,4.63343878204276,4.18888234640285,4.5671517148578,4.36274078187999,4.26986064815744,4.25826904498162,4.3246594098194,4.50815047368588,5.22724744201856,4.70513879829176,4.33075870520185,5.01668531785059,4.36986128580462,4.2070727110971,4.11028502150113,4.27675350407057,4.62926080265328,4.425683694989,4.4142081247953,4.1636296550439,4.10993212923541,4.00249362164725,4.13412875279729,4.182604349261,4.13181484709761,4.2970798186197,4.37337575657349,4.2518732759127,4.10067936500137
