,GSM215084,GSM215085,GSM215086,GSM215087,GSM215097,GSM215098,GSM215101,GSM215102,GSM215109,GSM215111,GSM215114,GSM215052,GSM215053,GSM215054,GSM215055,GSM215065,GSM215066,GSM215069,GSM215070,GSM215077,GSM215079,GSM215082
1565702_at,2.90983230915385,2.98581696633365,2.86518289548268,2.95679710055508,2.98930438548457,2.94817715202871,2.87884532581646,2.96100820797022,2.98868027145383,2.95611283001829,2.95762805984649,2.70446008934308,2.88479924998023,2.91376073981498,3.0420361833923,3.01447730726272,3.00987976805614,2.92267872226799,2.94465084349714,2.87156197427498,2.91542184996121,2.8094501749413
1565703_at,4.01851138170217,3.67400226548743,3.66602052910366,4.01398118507824,4.27586336201637,3.93387197380601,3.3629751548602,3.78360948447031,3.72170557804913,3.47602465026976,3.44720328950293,4.21128611819353,3.73296499985589,4.63511766734258,3.86567374824295,4.03808715746244,4.0738839199943,4.25853984591526,3.62679009145655,3.86415555793101,3.94555836833493,3.71335767067059
1566901_at,5.20936338611954,5.68337833326681,4.97819126097128,4.70337477100149,4.960118898996,4.73393130086234,4.36440316841943,4.66203351981847,5.3915773358618,5.41459909671767,5.00316365723863,4.65814111185315,4.07992913920898,4.49402732982057,4.20043328952144,3.91368010178549,4.12715650529548,4.15974608417449,3.74480272735362,4.22582210445568,4.64220103398851,4.07654728850862
200059_s_at,12.0607479834507,11.9445169737213,12.0539724762321,11.9709600891348,11.9709600891348,11.9888748077255,12.0110713237666,11.8918747409788,11.8398715939245,11.9597391637002,12.0446755550278,11.7274757469086,11.8686547744052,11.9323411171439,12.0110713237666,11.9750952091313,11.8772666361366,11.9854587267512,11.8918747409788,11.7900133539369,11.9499559912186,11.9117180900832
200695_at,9.57873162472883,9.62286687109495,9.65581767499378,9.5963478145216,9.53448759569087,9.41769647772281,9.56007007585266,9.9120010877902,9.74224592220742,9.61494099318954,9.71600820486089,9.45326506149528,9.51898288410337,9.5823520224894,9.69563894104765,9.37360311264953,9.39410899016758,9.50781150346847,9.5709670309058,9.35829044484863,9.40810768439012,9.91425591342574
200711_s_at,10.1585784548343,9.7620088064414,10.0069676402227,10.0547316119352,10.2952260646851,9.97598957293607,9.90223079122916,10.3610051673981,9.88296682783015,9.97671647885875,10.1050336084701,10.0833228754207,9.94997359616987,9.95562809053369,9.79525706141306,10.1828698364414,10.2325541750119,9.97873021213369,9.94391363081136,9.93970810703479,9.87588124415182,10.0205433614898
200718_s_at,12.2147380838159,12.1255370622908,12.2190422548602,12.2567405733774,12.1366967269093,12.0110713237666,12.1094398579602,12.2370409408006,12.1643175984365,12.0511770465644,12.1519193766668,11.9639483722802,11.7641351011599,12.0349989138605,11.9006043014231,12.0666599585768,12.0381954405795,12.0381954405795,11.8835673518531,12.1483009292885,11.9204590705721,11.9445169737213
200719_at,7.49472298625336,7.36606192174779,7.82626596956608,7.8903083245983,7.9508065630306,7.73719969961058,7.5799416821957,7.90584445918127,8.43442212621564,7.79637433198104,7.90921745408245,7.94775964029935,8.2470874929042,8.32760416370609,7.87869171272574,8.38184799132876,8.46424689367493,8.1810019113912,8.27177917683618,8.41727641698279,8.10948901440258,8.27723480229847
201107_s_at,5.138361342277,5.20804285393149,5.77899586080806,5.48095538456597,5.49101471518837,5.32207984332934,5.38055119392939,4.92626544312529,5.68809731367603,4.93358153163005,4.83011452309386,5.42890332827287,6.32607860874841,6.07388370854238,5.62775389699994,5.82233777743047,6.7586853525212,6.34071148866656,5.73461146003695,5.87755948165288,5.84842994770238,4.94231694654718
201108_s_at,6.62058725982341,8.00129874166615,8.13931894723806,7.49913346119102,8.26523962191999,7.59451895711104,7.90414710817563,7.56280665158266,8.0775144830923,6.64401875823514,6.77258047984034,8.37447706401919,9.54974135263943,9.59024978419546,8.45432641117878,8.89849085593111,9.80892120780423,9.30304245927122,9.3705885357222,8.63853303438934,9.11135170532947,8.5671006204456
