,TCGA.04.1332,TCGA.04.1336,TCGA.04.1338,TCGA.04.1348,TCGA.04.1350,TCGA.04.1361,TCGA.04.1364,TCGA.04.1367,TCGA.04.1371,TCGA.04.1525,TCGA.04.1530,TCGA.04.1644,TCGA.04.1646,TCGA.04.1649,TCGA.04.1651,TCGA.09.1666,TCGA.09.2051,TCGA.10.0926,TCGA.10.0931,TCGA.10.0935,TCGA.13.0764,TCGA.13.0791,TCGA.13.0792,TCGA.13.0805,TCGA.13.0883,TCGA.13.0884,TCGA.13.0886,TCGA.13.0890,TCGA.13.0891,TCGA.13.0899,TCGA.13.0900,TCGA.13.0903,TCGA.13.0906,TCGA.13.0908,TCGA.13.0910,TCGA.13.0911,TCGA.13.1494,TCGA.13.1817,TCGA.20.0990,TCGA.23.2078,TCGA.23.2079,TCGA.23.2081,TCGA.24.0979,TCGA.24.1105,TCGA.24.1466,TCGA.24.1545,TCGA.24.1546,TCGA.24.1549,TCGA.24.1551,TCGA.24.1553,TCGA.24.1555,TCGA.24.1557,TCGA.24.1562,TCGA.24.1564,TCGA.24.1603,TCGA.24.1604,TCGA.24.1616,TCGA.24.1852,TCGA.24.1924,TCGA.24.1930,TCGA.24.2020,TCGA.24.2023,TCGA.24.2026,TCGA.24.2027,TCGA.24.2254,TCGA.24.2260,TCGA.24.2280,TCGA.24.2289,TCGA.24.2297,TCGA.24.2298,TCGA.25.1313,TCGA.25.1314,TCGA.25.1315,TCGA.25.1318,TCGA.25.1319,TCGA.25.1320,TCGA.25.1321,TCGA.25.1625,TCGA.25.1630,TCGA.25.1632,TCGA.25.1633,TCGA.25.1634,TCGA.25.1635,TCGA.25.1871,TCGA.25.1878,TCGA.25.2391,TCGA.25.2398,TCGA.25.2400,TCGA.25.2409,TCGA.29.1697,TCGA.29.1699,TCGA.29.1704,TCGA.29.1768,TCGA.30.1714,TCGA.30.1718,TCGA.30.1853,TCGA.30.1860,TCGA.30.1861,TCGA.30.1880,TCGA.31.1944,TCGA.36.1569,TCGA.57.1993,TCGA.59.2348,TCGA.59.2351,TCGA.61.1725,TCGA.61.1728,TCGA.61.1733,TCGA.61.1736,TCGA.61.1737,TCGA.61.1741,TCGA.61.1906,TCGA.61.1907,TCGA.61.1917,TCGA.61.2009,TCGA.61.2092,TCGA.61.2094,TCGA.04.1343,TCGA.04.1349,TCGA.04.1517,TCGA.09.1659,TCGA.09.2048,TCGA.10.0928,TCGA.10.0938,TCGA.13.0727,TCGA.13.0730,TCGA.13.0757,TCGA.13.0758,TCGA.13.1496,TCGA.20.0987,TCGA.24.0975,TCGA.24.0982,TCGA.24.1548,TCGA.24.1558,TCGA.24.1565,TCGA.24.1567,TCGA.24.1923,TCGA.24.1928,TCGA.24.2029,TCGA.24.2033,TCGA.24.2288,TCGA.25.1317,TCGA.25.1322,TCGA.25.1323,TCGA.25.1329,TCGA.25.1623,TCGA.25.1627,TCGA.25.1631,TCGA.25.1870,TCGA.25.2392,TCGA.25.2396,TCGA.25.2397,TCGA.25.2399,TCGA.25.2401,TCGA.29.1701,TCGA.29.2432,TCGA.30.1856,TCGA.36.1571,TCGA.57.1585,TCGA.61.1724,TCGA.61.1901,TCGA.61.1918,TCGA.61.2016,TCGA.61.2109
3758,5.47914733333333,5.40174666666667,5.663961,5.983165,6.013449,4.90557566666667,6.25899966666667,4.23580466666667,5.369994,4.52722433333333,4.72393433333333,6.542943,5.86133866666667,4.00835633333333,4.692569,6.09073266666667,5.54408233333333,5.17092866666667,5.75596766666667,4.84835066666667,5.73487866666667,6.03031266666667,6.22051566666667,5.79325666666667,5.451858,5.41337666666667,5.667218,5.66576633333333,5.76935966666667,5.06439833333333,5.832816,4.58850933333333,5.66602566666667,6.09502433333333,5.44110933333333,5.325777,5.94000933333333,5.486242,5.54163633333333,5.35972966666667,5.279246,6.112434,5.77710466666667,5.73020233333333,4.863697,5.838049,6.051471,5.82771566666667,5.551854,6.42764766666667,6.63448266666667,5.84858233333333,5.83467333333333,6.18588333333333,5.82212866666667,6.21272033333333,8.16170933333333,5.66415466666667,7.17351366666667,5.486081,6.30421366666667,5.97979466666667,5.94633066666667,5.799419,5.657692,5.20513533333333,5.23483,6.15848366666667,6.207065,6.12490533333333,6.21366766666667,6.106425,6.47006366666667,5.13958666666667,5.763127,5.74774366666667,6.267857,5.94041733333333,6.470624,7.12516733333333,6.05122066666667,5.13993866666667,7.76417633333333,5.727891,6.23136866666667,6.43383766666667,5.455847,5.55604,6.49428,5.87379666666667,6.042098,6.42052833333333,6.174452,5.99106033333333,6.801755,6.098236,6.859598,5.63384533333333,6.11928433333333,5.79137133333333,5.94492966666667,5.58779266666667,5.92746733333333,5.91325366666667,6.47253366666667,6.64239633333333,6.19000366666667,5.997093,6.22317433333333,5.37590033333333,6.45235,6.044838,6.63891033333333,6.132884,6.37189633333333,5.62162766666667,5.08062333333333,5.43072666666667,5.06685766666667,6.106501,6.529297,5.570371,6.14017166666667,5.713685,5.86113366666667,6.05677966666667,6.57996233333333,5.348878,6.05523066666667,5.16570166666667,4.92107866666667,5.96089533333333,5.63175566666667,5.16999133333333,5.78322,5.31236466666667,7.27100266666667,6.02093133333333,6.26693466666667,5.692089,6.115066,5.46489866666667,6.09826066666667,6.08471833333333,5.707159,5.73812,5.66208633333333,5.62549,5.468054,6.026636,6.36678566666667,6.13039833333333,6.27614666666667,7.336093,5.401069,6.01448033333333,5.44126133333333,6.077293,6.49769666666667,6.663449,6.67277466666667,5.902976,6.01097133333333
4263,5.794948,5.541202,5.184808,4.32143,5.623826,6.341778,5.542777,4.603581,5.546747,5.068586,5.37581,7.733661,5.69487,5.759669,4.721117,5.687947,4.980383,5.027893,5.668147,4.492143,5.130466,6.274384,4.773939,5.498552,5.168667,4.598243,6.389055,4.936586,4.703818,4.988793,4.919487,6.789303,5.506676,5.212769,5.647501,5.41271,5.288874,5.347297,4.433254,5.465565,5.237403,5.945847,5.565108,4.810176,4.885032,5.961444,5.11371,5.375374,5.258977,5.301361,6.174568,5.089777,5.418227,6.418639,6.444454,5.29093,5.321974,5.654314,5.81371,5.099132,6.341024,5.6434,5.418197,6.002201,5.95277,5.681107,5.667183,6.05143,5.087508,4.526674,6.160304,5.593547,5.614645,5.078941,5.582404,4.740483,4.227086,5.980188,7.017413,6.508219,5.605883,5.179663,6.371034,5.266421,5.665336,5.050709,5.03431,6.750675,5.072319,5.516058,5.346316,4.550936,5.283849,7.406832,5.995374,5.075284,5.297126,5.816614,5.872975,5.052219,6.430979,5.637579,4.858831,5.600242,5.425724,5.598494,5.351775,5.489223,5.002059,6.263701,5.685667,5.20864,6.141521,6.054215,5.883422,5.830486,4.926766,5.389792,5.197465,5.84418,7.568323,5.032249,5.430679,6.00482,4.753959,6.016806,5.108533,5.527583,5.618045,5.275804,5.050802,5.6122,4.725714,6.95348,7.046692,5.75227,5.308405,6.622659,5.79073,5.621342,5.311768,5.14415,5.402921,5.524765,6.001829,5.216755,6.104896,6.233101,5.838802,5.164963,5.240408,5.501362,5.599396,7.129952,5.987709,6.415619,4.945169,6.005333,5.649371,7.024376,5.825861,6.375211,5.646676
4397,5.95426533333333,8.87184033333333,8.03662033333333,8.80959166666667,6.58397,7.98730166666667,7.99126366666667,7.52966333333333,6.77220966666667,6.84938533333333,8.917631,4.72084833333333,4.578416,8.88540533333333,9.419196,6.70674566666667,7.67783266666667,6.97508633333333,7.57652666666667,6.33986,7.99971266666667,8.751022,7.549879,8.48992333333333,5.789908,8.64613533333333,6.28869,6.95814066666667,7.72575166666667,7.67969866666667,7.961378,7.53224633333333,7.30960333333333,6.53713433333333,7.38170433333333,7.99770666666667,6.526904,9.607036,6.62224266666667,7.28602066666667,9.28329933333333,7.75515866666667,7.444832,8.305601,7.44728066666667,6.83313,6.60167366666667,10.0866236666667,9.65919566666667,5.62587033333333,7.940708,7.42304966666667,8.36047966666667,7.86427333333333,8.09682033333333,6.26081366666667,6.83896233333333,6.02754666666667,6.991104,6.703866,6.41077833333333,8.49831933333333,8.612603,7.640019,7.82527766666667,7.03909733333333,4.257904,7.583172,7.65102333333333,8.862339,6.801501,7.76082766666667,7.021522,7.89354833333333,8.42266633333333,7.179689,6.12226133333333,7.98524233333333,8.01609966666667,6.96385033333333,6.95443533333333,6.06818733333333,7.57287433333333,5.08482133333333,7.02614666666667,7.19666533333333,6.192097,7.52210966666667,5.85399333333333,8.184748,6.34924066666667,8.539038,8.30758566666667,8.09208766666667,7.36192133333333,6.294591,8.125199,5.218809,7.94433133333333,7.086446,6.11437966666667,8.393222,8.736728,6.402664,7.28070566666667,6.77386166666667,5.051001,8.56803033333333,7.994036,7.324249,10.1447023333333,8.28769566666667,6.91731733333333,7.40102166666667,7.40143866666667,8.45346,5.84862366666667,7.82624433333333,6.20241533333333,5.56944966666667,4.71488466666667,7.43440866666667,7.16041366666667,6.75724433333333,5.121116,6.726332,6.193974,9.29511833333333,8.955368,8.70286933333333,7.56875133333333,6.592285,9.205353,6.73658733333333,9.04689,8.56101933333333,5.414479,8.299212,6.35210066666667,7.34069533333333,7.55806066666667,8.950767,6.84071166666667,7.45091233333333,8.07345766666667,7.315857,7.18882866666667,5.943669,7.571826,6.32610366666667,8.42668666666667,8.33991566666667,8.37235833333333,8.312923,7.52014233333333,8.43804833333333,8.02752033333333,8.062311,8.198682,9.00564966666667,7.10878666666667,8.03977466666667,8.06393433333333
4984,4.39154166666667,4.390963,4.33635533333333,4.01330366666667,4.36869566666667,4.01259633333333,4.35577133333333,4.476327,4.18932333333333,4.424698,3.89416733333333,4.729869,4.19061866666667,4.757538,4.358697,4.077657,4.221464,4.40015433333333,4.111857,4.84098433333333,4.290664,4.19296466666667,3.84661633333333,4.30914766666667,4.44498066666667,3.96089066666667,4.44647366666667,4.111194,4.05367433333333,4.27236433333333,4.253537,4.19677233333333,4.302452,3.906215,4.987019,4.24844433333333,3.74992166666667,4.51687566666667,4.36430133333333,3.98414366666667,4.38291133333333,4.13214,4.10422233333333,4.06539066666667,4.297939,4.00132733333333,4.117224,4.319729,4.477293,4.29262066666667,4.05166466666667,3.92048066666667,4.770267,4.23688266666667,4.27395066666667,4.07618066666667,4.16373666666667,4.31669666666667,4.222001,4.239636,4.32951366666667,4.098142,3.983455,4.22076166666667,4.093561,3.99725766666667,4.34142633333333,3.91227966666667,3.83856233333333,4.02420866666667,4.101335,4.08918966666667,4.09926866666667,4.173372,4.101653,4.04092366666667,3.92994166666667,3.85095,4.24412233333333,4.21821133333333,4.13822766666667,4.422051,4.13790033333333,4.203808,4.113461,4.02728,4.221416,3.92174566666667,3.95971966666667,4.39112366666667,4.02693233333333,3.905366,3.90323433333333,4.26831433333333,4.20163166666667,3.863674,4.055555,3.96833933333333,4.27855333333333,3.83756766666667,4.13645666666667,4.42647066666667,4.134002,4.13558333333333,4.25211366666667,4.05563033333333,4.63980166666667,4.09634233333333,4.501507,4.397578,4.30110866666667,4.04420566666667,4.35420566666667,4.10458233333333,4.176596,3.97768366666667,4.220264,4.135719,4.376669,4.19730033333333,4.771926,3.94361,4.232853,4.57283166666667,4.681269,4.459329,4.172376,4.443161,4.41341466666667,4.17456033333333,4.13688933333333,4.26349233333333,4.19967466666667,4.464725,4.31074133333333,4.26450733333333,4.652899,4.40587066666667,4.17363566666667,4.18238566666667,3.90730133333333,3.99431233333333,4.14786866666667,4.16082666666667,3.951897,3.88537866666667,3.94799433333333,4.32641166666667,4.219546,4.24078933333333,3.977,3.93621,3.96346,4.02566433333333,4.335516,4.40542133333333,4.08584966666667,4.143061,4.1008,3.90232633333333,4.04479933333333,4.12767633333333,4.28732033333333
5231,6.27572475,7.2056835,6.277086,6.370275,6.80137375,5.47510225,5.29532,4.186599,4.58697525,5.56743575,8.3275075,3.9245365,4.1838455,4.32087825,3.70622775,4.87178175,5.01827875,6.8269265,4.29380325,4.4290645,4.556674,5.56405275,4.373232,5.4738285,5.161301,7.934667,7.4673405,6.60447325,8.2325345,5.268427,5.04531575,6.05412225,6.4221225,6.43133325,8.71136175,5.19151325,5.7050985,4.49221975,8.4975735,5.72212225,7.6794535,5.479939,3.52916275,5.21182625,5.5159495,8.1378945,6.59644075,4.034276,4.568362,6.19938375,4.783732,5.5212855,7.02651575,4.93957225,5.211693,7.52842075,7.44653925,5.05571,6.2301235,5.61756325,4.50423625,4.55489975,5.28714025,3.967475,4.6036705,8.68390725,6.51842475,7.206543,5.20830375,6.06315,5.17793875,5.44302975,4.474494,5.24552,4.67954175,6.37671475,7.570113,5.57147425,4.43407975,5.39485025,6.012168,5.755578,8.51918875,3.89966025,4.86882125,3.945381,5.627804,4.24139,5.643606,4.4107985,6.01725025,5.023633,7.363485,6.53904125,7.06461225,7.357313,4.914881,5.445301,5.87800325,5.0262675,7.85074375,6.049926,5.017562,6.21164325,4.68430025,4.48069175,6.5756905,4.57340675,6.483771,7.15371725,5.0775935,4.1291155,6.31525775,5.08577825,3.64742375,4.9966575,8.397918,7.3425685,6.41564525,4.43214575,4.00017425,4.2388785,8.65869675,7.674907,4.606434,5.81552525,5.7054665,4.31732625,4.4533105,7.5287465,6.34705925,7.979996,6.70029225,4.724919,5.4572955,6.02062425,5.82725725,5.725826,7.06851,5.1001545,7.1157095,6.43787,8.08152275,5.94737375,7.2025215,6.12196325,5.08577575,4.07965375,4.752721,8.0951795,3.65951025,6.8963765,5.47559275,6.67137025,4.769908,5.85628525,4.5864985,7.6328525,5.324024,4.8300895,6.08619725,4.504929,5.9521255
5243,8.940584,6.000569,6.406362,6.9831555,5.8110955,6.9620385,6.2077175,6.9488985,8.1257225,7.0039825,8.7634965,7.593144,8.6820175,8.089831,8.455182,8.1667655,7.344079,8.932769,6.0612585,7.632787,5.872487,8.2165825,6.7317985,7.229729,7.1650975,6.392354,8.2608165,8.4184455,7.3615255,7.8112,8.536184,9.323793,8.5791095,7.2329415,6.483249,8.2415675,7.69837,11.0357685,8.9169425,8.726284,7.598626,9.9165355,7.5811675,9.323585,8.2363645,8.6167555,8.869604,7.952472,7.081233,7.330356,6.5895285,9.6297935,7.7316355,7.3669275,7.9095235,7.278823,8.698859,9.7816885,7.414053,7.559593,6.662067,8.302787,7.7714305,8.629933,8.445608,5.7596395,8.2191615,8.0633965,8.407646,7.988612,7.428713,7.647149,8.5339685,7.9009405,7.4990645,8.2965725,6.92634,8.942192,9.3728505,7.151737,8.312691,9.3855045,8.6824115,7.052931,7.156254,8.955513,7.518458,8.459059,6.630093,7.9683065,7.512884,9.20553,8.3187845,6.703609,8.33952,6.8005775,8.6989185,9.156385,8.007957,8.531118,7.5936845,7.6420205,7.764076,7.4791145,8.0906265,7.9626135,8.8408985,5.58924,8.7878635,7.700174,5.7872975,7.477098,7.4798885,7.7939525,8.3562705,7.5738805,8.051777,6.8463125,8.5805175,8.7122105,7.454084,7.602957,5.8749535,7.7957655,9.115384,8.806409,8.638647,7.7014535,6.753934,9.723967,7.612785,6.186762,7.089406,5.9859275,8.237107,8.316617,7.8699655,9.935488,6.8585655,7.8988345,7.183266,9.380885,9.421771,8.916647,9.7163365,7.623612,8.622892,7.828113,6.726148,7.2248765,7.892488,6.73812,7.42791,7.92991,6.8022875,9.490376,7.6296745,8.8543835,6.6919255,7.277626,7.7791285,7.7313075,7.6121485
5281,5.16817375,4.67581025,4.93576375,4.43926075,4.1019995,5.29483625,3.2982375,4.0297365,3.4091465,4.523131,4.4129395,5.4804785,4.85553,3.870419,5.02348975,6.87736825,5.988955,5.0401965,5.15316675,4.13690725,4.45413,4.54807575,6.33247775,5.1336915,4.32262375,6.1449715,5.25114725,4.78049725,5.3527115,4.32137625,5.21905,4.81987425,5.514735,6.0167435,4.8266725,4.8552395,6.82308225,6.09839825,4.0003615,5.29629025,4.4320485,5.160349,5.084251,4.4124555,3.81481625,5.673563,5.879061,6.69122975,6.14810175,5.87688725,4.7631065,4.72869625,5.95082275,5.8176785,5.363649,5.05048675,5.32641425,3.9902235,5.627009,5.45633475,3.632438,6.09214875,5.63468,4.6493975,5.36998375,3.46139875,5.31322975,5.75623575,4.45684525,5.4074375,6.146647,6.47725125,4.885258,5.539407,4.6493985,5.9131615,4.5546385,6.77908175,5.57949425,3.90011225,5.3613405,4.2858605,5.378948,3.76486575,5.80612325,5.8255615,5.97721125,4.71282775,6.455341,5.4046015,5.25674025,5.89908075,6.37736925,4.6138075,5.50946175,5.22002675,4.488714,5.4750865,6.37725075,4.2699915,5.63187875,4.482848,5.5495405,5.68052875,5.238071,5.03868875,6.72176525,6.30416475,5.66400725,3.919383,6.98105425,5.18885375,4.6801915,6.10982225,3.74351425,5.5839635,4.3831215,5.1677665,4.49091425,4.751025,5.494667,5.1317815,4.6801505,4.2602315,6.6265845,4.91438425,4.05481275,4.61277625,5.57373725,5.73050025,4.3931845,5.0666935,4.8611195,6.426398,3.86844225,5.17467625,5.08496275,6.09067625,5.010304,5.25501175,5.4868175,6.21912875,4.7659015,4.953932,6.2569105,4.78157325,5.3056465,4.2314925,5.45527625,5.40014225,4.805589,5.78209975,5.93624725,5.60043975,5.40001,5.43859675,4.929947,6.019348,6.24065625,6.337028,4.731909,5.78515275,5.91997225
5441,5.285045,6.522214,5.867305,6.935163,6.02106,6.947729,5.366231,6.107661,4.82837,5.012995,5.666468,4.925757,6.498212,6.812742,7.591144,5.833341,6.351911,4.915753,6.41897,5.871227,5.375119,5.876422,5.621366,4.861314,5.490396,6.577113,6.411385,6.081632,6.225527,6.0468,5.790696,6.10551,6.248057,6.425195,6.630607,5.974089,6.287787,6.694819,5.273748,6.663498,5.590269,6.628763,5.929928,6.191519,6.225848,5.827172,6.577184,5.464002,5.841876,6.500798,6.750306,6.380492,5.787297,6.138342,6.005447,5.847157,6.923097,5.073846,5.63362,5.93679,4.830148,6.077392,5.605623,5.562262,5.426313,5.33553,5.649221,5.437244,6.652245,6.5919,7.550887,6.339332,5.818157,6.271652,5.617017,5.546213,7.702328,6.74149,5.684823,5.737948,5.650653,5.268557,5.295571,5.571757,5.722165,6.954374,5.665009,5.901568,6.835498,6.092414,5.930893,8.170262,5.446063,6.035636,5.824725,5.709856,5.322766,5.20687,5.997402,6.295337,5.467344,5.869351,6.46637,6.22118,5.664323,6.307609,4.940481,6.848763,6.142671,5.297887,5.819418,5.841105,5.775748,5.740549,5.728016,6.255107,5.967863,5.882676,5.815193,5.162691,5.216017,6.532967,5.866821,5.477071,5.367932,5.450673,4.892201,5.602111,8.050332,6.147887,5.510047,5.503508,6.201213,6.709129,5.614425,5.562848,5.850371,5.267114,5.218355,5.562195,6.530178,7.086357,6.306789,5.48134,5.734801,6.079309,5.581402,5.099438,6.021066,6.37914,5.423358,5.928986,5.849893,5.307399,5.934102,5.699729,5.957122,5.551978,6.012526,5.588491,6.016118,6.741126,6.49101
5934,3.3215988,3.359895,3.4176398,3.2170166,3.3878606,3.1694108,3.3198122,3.236894,3.2154624,3.5216788,3.4105358,3.8521746,3.4570018,3.3916704,3.327845,3.3027486,3.036058,3.1252334,3.3883834,3.1733564,3.1926756,3.4607516,3.5368258,3.2655518,3.197511,3.3578718,3.3318514,3.2387828,3.0868524,3.1261538,3.2983822,3.2012916,3.2215412,3.2427568,3.4191888,3.0213926,3.396445,3.1392108,3.2198134,3.164693,3.0744868,3.3075584,3.2963854,3.2052898,3.6017766,3.2532296,3.3163308,3.2111902,3.2865148,3.4607562,3.4452736,3.2178946,3.6159924,3.2304968,3.3527218,3.1139764,3.205505,3.1576638,3.201417,3.3841716,3.387866,3.024482,3.193697,3.504215,3.0489716,3.3212162,3.3387046,3.2044074,3.1553526,3.274268,3.1796946,3.040251,3.2929842,3.26745,3.2783002,3.1779956,3.4181702,3.257407,3.3687722,3.2697618,3.260271,3.2951736,3.1285462,3.3995792,3.5302834,3.1026376,3.1296754,3.5059304,3.2013578,3.144614,3.1302042,3.1867036,3.235321,3.3425396,3.1468806,3.3589698,3.380433,3.369489,3.1984644,3.3727488,3.1336546,3.4413746,3.185109,3.2827132,3.4728716,3.2889336,3.1150098,3.5203242,3.2045868,3.2271586,3.5559778,3.2336646,3.212626,3.3889756,3.3187798,3.257611,3.2429358,3.3299946,3.1233988,3.2305822,3.9445202,3.3024674,3.5527154,3.4319142,3.3347674,3.3109382,3.2656716,3.1574256,3.0812394,3.2413528,3.273821,3.336381,3.1816956,3.8386254,3.3581354,3.3390624,3.2137116,3.3678336,3.089481,3.2298728,3.372096,3.3986812,3.3570752,3.1504704,3.280234,3.4785606,3.4172918,3.2789872,3.3099718,3.1024658,2.9022424,3.2214748,3.0054994,3.3197748,3.1758552,3.2958832,3.5090276,3.14861,3.2728182,3.2835092,3.2983744,3.2188414,3.1356784
5935,2.961403,3.449795,3.432258,2.915035,3.107425,2.792427,2.97218,2.794685,2.956881,3.177193,3.030102,3.442287,2.768832,2.907653,2.868996,2.943931,2.724052,2.836472,3.006893,2.965829,2.783597,3.291967,3.008459,2.996723,2.796495,2.832231,2.843372,2.645361,3.071057,2.726011,3.057273,2.768789,2.742417,2.706944,3.20255,2.945149,2.825908,2.953135,2.733323,3.025532,2.91866,2.736542,2.798269,2.772492,2.963481,3.038133,2.716548,2.671286,2.866556,3.000846,2.922839,3.15422,3.016134,3.113969,3.070234,2.964037,2.963693,3.14439,3.116434,2.963064,2.776128,3.00153,2.69496,3.044234,2.819608,3.175523,2.833975,2.920926,2.862096,2.905617,2.919133,2.575082,3.114227,2.859625,2.745197,3.085478,3.23597,3.139257,3.122497,2.928026,3.11627,3.082475,2.829383,3.03161,3.003518,2.91532,2.965971,3.026484,3.044782,2.878924,2.772423,2.833623,2.980962,3.387599,2.781145,3.138388,2.859995,2.856803,3.081619,3.28188,2.757472,2.803568,2.932237,2.811795,2.730113,3.082556,2.826851,2.695114,2.807949,2.963963,2.880869,2.850993,2.90562,2.922274,3.258375,2.964369,3.061405,2.946061,2.820064,3.522141,3.221539,2.785565,2.940488,2.927921,3.279266,3.025016,2.711383,3.130422,2.818478,2.995306,3.016707,3.122708,3.230387,2.775681,3.101387,3.30139,2.942068,2.958841,3.073029,2.87459,3.191055,3.01137,2.995339,2.832446,3.026039,3.464032,2.786893,3.402732,3.052833,2.861793,2.882153,2.793812,2.825587,2.708477,2.860141,2.936129,2.928888,3.027197,2.836266,2.812693,3.083826,2.852053,2.906545
6186,6.12439125,4.82740425,6.57061175,5.136566,4.420241,6.2644345,4.97733225,4.93304675,4.178313,4.0670305,5.5335795,4.68152775,3.67393725,5.48412925,5.14280325,4.12158425,4.67699225,4.4583795,5.44224825,5.26246025,4.5242685,5.554744,5.3164365,4.407349,4.77950725,5.86621425,5.96396075,5.11988825,3.925808,4.300894,5.68948625,5.93199075,4.4699,5.33676325,5.90579075,6.0333565,6.478379,5.004552,3.93581775,5.0429265,4.70962725,4.6292685,6.22037525,5.6736035,5.24779625,5.045934,5.729586,4.39267,5.3589065,5.033462,4.4511865,4.89982425,6.00982175,5.11558425,4.34515125,5.60369875,4.7850065,3.4153185,5.28134075,5.45412575,3.89931375,4.872439,5.21497925,4.84604325,5.62150325,4.82002925,5.22869425,6.0968035,5.975116,6.464532,4.95009425,5.12125725,4.21086275,6.78160525,4.22279875,6.42012825,4.89441825,5.9036155,4.9450745,5.3140905,6.0052455,4.533122,4.677853,4.222553,4.00798575,5.4131525,5.20490275,4.38416575,4.9846685,3.927706,4.03347875,5.54958975,5.41722675,4.67163675,5.16783525,5.2576955,4.56829275,5.108857,5.98292475,4.713044,5.612386,4.194741,4.75730025,4.914875,5.040548,5.396677,5.65883725,6.92636975,5.48285,3.752184,5.78000625,4.61611175,4.77465,5.8265665,3.88502825,4.6055125,5.56711375,6.32301025,4.53724275,4.4607085,4.6571985,5.04385475,4.84308175,5.359567,3.97486375,5.801914,4.840547,5.0379245,5.30435525,5.74279525,4.959038,3.907636,4.58282975,4.484442,4.17229725,5.912977,5.54755675,5.3145555,5.6022985,5.319815,5.66227875,5.4006575,5.424233,5.05361875,5.72581875,4.4171435,4.897722,4.95325875,5.809844,4.181456,4.62497825,5.535014,5.470665,5.0725235,5.77878325,4.71287875,4.93747175,5.47495425,4.784186,6.03499275,5.058848,4.55897575,5.21392
6279,4.940573,4.97829466666667,4.94838266666667,4.42575033333333,5.66952,4.75404433333333,4.90539566666667,5.80274933333333,4.90235666666667,5.89534266666667,4.78992066666667,5.291459,5.41417633333333,5.65342333333333,5.40660066666667,5.47440966666667,5.14784266666667,4.56444633333333,5.81226133333333,5.13484666666667,5.455785,4.08002366666667,4.16144366666667,4.747621,5.95599166666667,5.094562,5.100981,4.152255,3.59291833333333,4.36922633333333,4.71585833333333,5.285733,4.59123933333333,4.97681433333333,5.44541633333333,5.14335966666667,4.46911766666667,6.21883533333333,4.900825,5.533279,4.98223666666667,5.14983066666667,4.58708633333333,4.78089733333333,5.15020766666667,5.97147066666667,5.21829066666667,4.17013866666667,4.63087266666667,4.95565,4.65940466666667,4.995338,4.27165966666667,5.04511266666667,4.55642766666667,5.31706,4.65263066666667,6.06722666666667,4.68523333333333,5.497908,4.88696033333333,5.028664,4.441295,6.45951266666667,5.15172733333333,4.86319333333333,5.662793,5.732115,5.221297,4.990312,4.64378233333333,5.02165666666667,4.316054,4.24839,4.08617566666667,4.41222233333333,4.91564133333333,5.36339,5.77593166666667,5.52664233333333,5.68853233333333,5.93622,5.64776466666667,5.08663633333333,5.23216633333333,5.47449066666667,5.71266533333333,4.654517,5.15696833333333,5.018079,5.16040833333333,4.26610766666667,4.256226,4.43396833333333,4.68597166666667,6.61063566666667,4.226329,5.37729933333333,5.13001433333333,5.23752666666667,5.68263433333333,5.28196833333333,4.34224866666667,5.14675233333333,4.804767,5.50749,5.05913733333333,5.231708,5.040163,5.55010566666667,4.82932966666667,5.56334,5.066181,4.74868133333333,5.03915066666667,6.46662866666667,4.92857333333333,5.189327,5.44494466666667,5.99193166666667,5.312297,4.90224233333333,5.107382,5.05400433333333,4.799191,4.09978,4.405135,5.121788,4.29444066666667,4.32432866666667,4.751478,5.85455566666667,5.05937566666667,4.692951,5.03894066666667,6.03317733333333,5.67975166666667,5.38329933333333,5.69904233333333,6.06785466666667,5.069117,4.13694333333333,4.72282266666667,4.19287266666667,5.56128933333333,4.37164766666667,5.430149,5.15595433333333,5.21562166666667,5.26003833333333,4.53257266666667,5.26547133333333,4.991214,4.85922866666667,5.12617766666667,4.909342,5.502627,5.20348733333333,5.101925,4.91925466666667,5.63329733333333,4.864871,6.08687366666667
