,GSM185812,GSM185814,GSM185816,GSM185818,GSM185820,GSM185822,GSM185824,GSM185826,GSM185828,GSM185838,GSM185842,GSM185844,GSM185846,GSM185848,GSM185850,GSM185852,GSM185854,GSM185856,GSM185860,GSM185862,GSM185864,GSM185811,GSM185813,GSM185815,GSM185817,GSM185819,GSM185821,GSM185823,GSM185825,GSM185827,GSM185837,GSM185841,GSM185843,GSM185845,GSM185847,GSM185849,GSM185851,GSM185853,GSM185855,GSM185859,GSM185861,GSM185863
117_at,6.92256639329895,6.72322476509771,6.80284100036374,6.77730606533061,6.70224469690602,6.97652680032278,6.40985813723898,6.99584555877483,7.22331835228643,6.4406620909244,6.61792721604284,6.71895116233079,6.38216860652232,6.470085828569,6.67164341152671,6.61717269885816,7.11014316523571,6.49430086023061,6.6700481617254,8.0397574136317,6.8363986323999,6.2646836148341,6.50775753519988,6.53197592333992,6.33146059902224,6.78263636507925,6.48148024277751,6.53730056773125,6.91183173206668,6.7479359793489,6.44024910542015,6.87971627531571,7.01769226034108,6.40283955823393,6.24563890701379,6.37709531365497,6.51957575654935,6.65110502953118,6.51902502176369,6.34525317222819,6.25608479406595,6.39272712621787
200779_at,9.61927646089222,9.86448164651904,9.67537541246397,9.89816838884793,9.86650700829808,10.1048930668513,9.87912116778132,9.6970228982506,9.64140823327304,9.61031694922758,10.4673336428318,10.2306568869998,10.0833850790261,9.98961030909319,9.88284577145384,9.79570186676247,9.79927659023722,10.4997365861798,9.40569479748289,9.28917977701055,9.51401578683916,10.2625754888425,10.7020490340135,10.2625754888425,10.1288630715375,10.3247889481426,10.2103326275463,10.5304102402414,9.93792470346322,10.3140414798351,10.0876257955576,10.1380821775269,10.5058639948541,10.3964106104602,10.0935209177276,10.2052825638869,10.3964106104602,9.89952790379366,9.86826222008481,10.2625754888425,9.90690506959952,10.122645167795
200783_s_at,6.45526887707532,6.55401039851546,6.74985422455387,6.8754877134188,6.48981294398544,6.92088032489453,6.40127073423991,6.68930621339669,7.8256631039176,6.64839491570209,6.61745804813716,7.33163405606592,6.60271225433996,7.33163405606592,6.95063333473623,5.87515126425901,6.53239146807016,6.68440268785687,6.90263745233576,6.89793873545632,7.16044482859375,6.43526268137448,6.66709021180778,6.28533167577499,6.32450981254579,6.40014695649669,6.65942399395209,6.45085036520573,6.42478778949658,6.06762529277881,6.68612150417154,6.24224563578904,6.26124755251345,6.2922155692982,6.51135312039162,6.42534598845971,6.4358151079054,6.30230479868668,6.43168920471926,6.37372149700707,6.53070643173518,6.42947272846976
200799_at,10.0467356638237,9.3900898579409,11.0322109361175,9.89952790379366,10.4400555665324,10.0010346085943,9.6250599788813,10.0851995812676,10.0792614710802,10.193596732154,9.79376626559609,8.58188167660671,9.83591244916578,10.2157621263348,10.2441079403866,8.99343006377574,9.46594129801467,10.1119913408779,10.1893879299991,10.1639693567236,10.0230507058505,9.78377983204413,10.0935209177276,9.99377329521051,10.1687930223626,10.3567083211845,10.5410019468163,10.7364317725071,9.78719190874739,9.68583086863702,9.8326235607593,11.2474129266091,10.2030262670093,10.3247889481426,10.6709164096657,10.3431375757563,10.8034055467154,9.70663159902544,9.70516944188949,9.9250650186586,9.47530335792286,9.31455192955571
200800_s_at,8.75225203132251,7.70857728944587,10.5410019468163,8.75663821056046,8.60193987261904,8.79685966276895,8.14373339507334,8.29708253684216,9.54843510453812,8.48713088658898,7.79433679938168,7.44987269235952,7.58510699920242,7.42440225247909,8.81648861056532,8.02357681657781,7.56042359182841,7.55421126283405,8.50987422320205,10.7438909024203,9.95804603516074,8.00328744484863,8.27144738938878,9.00250183715171,8.9610055576799,9.51275328390274,8.48004373869337,9.52517967303616,8.48760967837688,8.8784566392954,7.98611120156782,9.51401578683916,8.08135800059701,8.68822619458374,8.83697354757167,8.28470114325156,9.87203266830273,7.97304136913293,7.95725741337042,8.60908623415725,8.77263333686952,8.90844788643351
200833_s_at,9.28199461430811,9.21178451743526,10.8367590518288,9.26451005249523,8.78680053926292,8.98919697703325,8.89072560965354,9.39334282915227,8.72294737512622,8.81131120767914,9.32601101251102,8.28285827521544,9.43293089592762,7.54619911538267,9.30878276371418,9.04860272616531,8.84240073202837,8.38204229401869,10.3997889445278,8.61516130416194,9.09719637610115,9.53179376210292,9.50517064417939,9.62228520385241,9.74966749935641,9.70516944188949,9.54133054486258,9.67537541246397,9.82732074550022,9.36939285815401,9.38132131495155,9.19157607007222,9.08278414603406,9.45287130774994,9.45408817849815,9.79376626559609,9.90117339180237,9.59479367852715,9.56359602924036,9.78889592285447,9.78024277812585,9.77543799721333
200859_x_at,9.96496513410158,9.72013973486214,8.86628630508193,9.14585715791137,9.59479367852715,8.98518277512642,9.25443121858675,9.72303807685307,9.80750256311241,9.09236505376795,9.95418355712523,8.74126088899851,9.24643655231567,8.59109555587893,9.3658344815386,8.82968007727864,9.21873067720768,7.85732603972058,8.9457767980176,9.70663159902544,9.7559809194893,9.79927659023722,9.84559265008775,10.0559960752561,10.0084721047494,10.2277505490593,9.79570186676247,9.6461262878284,9.79927659023722,10.1524720814836,10.0409256533079,10.0705627739238,10.184842023143,10.0103522881861,9.07409808264053,9.79039955058822,9.69861861317883,9.72444790159714,9.30637074424287,9.52112709293781,9.59062251439785,9.61604038022452
201041_s_at,12.3240003121958,10.9725493660864,10.9096896471265,9.57965013468455,10.9621914267954,9.60636011282133,11.5475814900439,10.5410019468163,9.54687715263349,10.7203275739089,11.2178633776212,10.0976447516187,9.95219803307646,8.95602300124032,10.3762754117974,12.149019344176,10.0647312594258,9.55555250713225,9.51981672278854,10.334034591726,10.5502783448679,11.6058741582568,11.4530242920283,12.1302373388352,10.9568824542758,11.6058741582568,10.7905142793656,11.8750484450685,12.2354082597707,11.3115142624967,11.856144926621,12.0323026482206,10.4309321234589,11.9075016447858,12.2018495029032,12.5359784814651,12.7151209527992,11.3677434241992,12.216065612675,11.6476475006484,11.4467536636096,11.9201424489046
201044_x_at,8.22686144028988,5.9457256273191,6.56391294947555,5.7820928678204,5.681792940184,5.92551037292972,6.01771030879241,6.08247317039987,5.66203345563158,6.26253761187621,6.86567361654014,6.02766736217131,5.75056840588285,6.32159856664,5.99223967999631,6.9694885078317,5.8886342346036,6.13488823579773,5.43705245126457,6.87363502166012,6.62748469311134,6.53965205781635,5.95698013108881,8.35606938431569,6.04085985647639,6.79936973028852,6.132087643363,6.55624532414137,9.11304479113916,7.27891320279269,7.09099841089598,7.41778678851294,5.96614367348659,7.35796187313288,6.84858658160034,7.34213991134154,7.73345688853244,6.99631488606342,8.39309556716663,7.36107553182763,7.46920452090142,8.54567273914642
201244_s_at,8.14042039827314,7.9900939049837,7.87491908119997,8.03591180063665,7.7833875016381,7.94348249173522,8.28081206851789,7.95097810532156,7.48344817784507,7.90126490651759,7.74105034021396,7.05960067211448,8.13711365751093,7.13309342338549,8.2673989191731,8.6376805260583,7.59268258320991,6.58402399436637,7.57354976910506,8.59588864489639,7.79993555079092,8.23718855407342,8.37592128757421,8.20972079796681,8.27859619747016,8.176621664278,7.63916708185153,8.16395300581044,8.12547769430898,8.10478045879536,8.12570260118338,8.08792403629834,8.3287934160083,8.2167794794342,8.24233301163196,8.34519692990413,8.36507135340412,7.99923296257909,8.1914674090368,8.32289177733405,8.13314008286834,8.16656577970487
