,GSM215052,GSM215053,GSM215054,GSM215055,GSM215065,GSM215066,GSM215069,GSM215070,GSM215077,GSM215079,GSM215082,GSM215084,GSM215085,GSM215086,GSM215087,GSM215097,GSM215098,GSM215101,GSM215102,GSM215109,GSM215111,GSM215114
204252_at,3.84269976079803,4.4947188585025,4.79391728868713,4.17160967615766,3.90327987665126,4.16659893086037,3.81796734846735,4.42203724754526,4.10292894063528,4.20035450661957,4.02172140329813,4.20919954055836,4.05099297598985,4.53333665495966,4.05006230750383,3.97963284563879,4.06746268208094,3.97377755940397,3.90692178833531,4.31169011575248,3.9477136044706,4.11120418703639
204315_s_at,4.88940500630025,5.03167250056024,4.96255301750305,5.05059201733614,4.86601081873525,4.94199215915811,4.51519048437712,4.92213387664402,4.85508156013431,4.89324472904467,4.8946423551679,4.80231729918539,5.22435723719088,5.11609346111662,5.66868551853709,5.25337475057789,5.63268139270692,6.19330521768222,5.46442026130899,4.75744929986783,4.97819126097128,5.01596719686111
204566_at,6.15277421119763,6.91184055005163,7.09814320330555,6.09146477601599,7.35254347205218,7.2197570013334,6.38628924450133,5.27329764804064,7.77231461139345,5.91926989785886,4.90918374499779,7.57044780357092,8.02659410299391,8.05956744714871,7.63455154199832,8.22539608144297,8.74468462321902,5.86061210038804,6.11979942798441,8.23291883129314,5.92764347615296,6.39099408595644
204859_s_at,8.37447706401919,9.54974135263943,9.59024978419546,8.45432641117878,8.89849085593111,9.80892120780423,9.30304245927122,9.3705885357222,8.63853303438934,9.11135170532947,8.5671006204456,6.62058725982341,8.00129874166615,8.13931894723806,7.49913346119102,8.26523962191999,7.59451895711104,7.90414710817563,7.56280665158266,8.0775144830923,6.64401875823514,6.77258047984034
206083_at,6.4147835427096,6.5312912335075,6.73541054886777,5.66219908209637,6.72613102660726,6.53740929451274,6.52638966180908,5.39665724301349,6.55594388384361,6.09734977448602,6.52638966180908,7.24137707935627,7.38677344243239,7.52196340142044,7.08538666475711,7.55205779907883,7.34688814415991,6.72074476135311,6.2621776824932,7.09688856585489,6.38500724621239,7.17183166585732
207143_at,9.71782204946783,8.68091761812747,8.7891696856515,9.16328225351832,8.72710058014905,8.81193291093832,8.48870128848349,8.30511006022114,8.26329770932557,8.33615442996412,8.47731869384701,10.7332811437038,11.6655987896847,11.2931111060472,10.6519855773475,10.9107943582337,11.3322221584758,10.5957383070097,9.93391388547333,9.83276573526287,10.7359306445773,10.1387706964598
207574_s_at,8.92123072779248,8.64764964998079,8.5322586143962,8.76599187214262,8.97857083006027,8.6161425290393,8.83398812153765,8.74344260775463,8.95481888182257,8.61556528030624,9.39016564944741,9.91768306171793,9.9550864074773,9.94809268071769,9.86104310141589,10.0970994186154,9.76738428312543,9.45665900513874,10.0308304956301,9.55736881865392,9.77821685447781,9.80720486467936
207686_s_at,9.82348914269468,9.67085361481137,9.36082974662522,9.60884744117022,9.63946152018168,9.13014105843612,9.59140541075348,9.72498653542655,8.9789807091324,9.44380764131514,9.81796449553852,10.2040565956077,9.04053184577307,9.3187337316995,10.2543894874831,9.44519784816269,9.2306329511553,9.65293924732737,9.40164031818304,9.75863105540305,8.87454432882003,10.1320396085819
208289_s_at,8.72210122058727,8.00296876284477,8.01742785065349,8.56957083954966,8.16764753731792,8.09130946605658,8.05847692995629,7.91894292413831,7.55226382014846,8.09608987881587,7.71121002516549,9.36292792978903,10.1200888103344,9.42607777634697,8.96436263462098,9.19821200438058,9.76434865577149,9.3065988210549,8.74077175172456,8.35361294481384,9.52257597331605,8.35553978019987
208711_s_at,8.66904468406266,8.43650871516659,8.4676666841178,8.60940169907877,8.42170299106283,8.33383288778901,8.60068518900269,8.40487304732663,8.40991162116196,8.57257987410912,8.39372755980708,8.40406148479812,8.06806756719663,8.23361867810015,8.34810500481915,8.36974233482471,8.43989269830619,8.62136876769241,8.1194245189399,8.2300383620958,8.27537929966764,8.39960527862983
