,GSM185811,GSM185813,GSM185815,GSM185817,GSM185819,GSM185821,GSM185823,GSM185825,GSM185827,GSM185837,GSM185841,GSM185843,GSM185845,GSM185847,GSM185849,GSM185851,GSM185853,GSM185855,GSM185859,GSM185861,GSM185863,GSM185812,GSM185814,GSM185816,GSM185818,GSM185820,GSM185822,GSM185824,GSM185826,GSM185828,GSM185838,GSM185842,GSM185844,GSM185846,GSM185848,GSM185850,GSM185852,GSM185854,GSM185856,GSM185860,GSM185862,GSM185864
200059_s_at,10.8183786859855,10.9568824542758,11.0155077927337,10.8843418322828,10.5058639948541,10.5206774851591,10.9931531562131,11.1490097212141,10.9395181521299,11.3231059757396,10.9431388556139,10.4562300427345,10.9096896471265,11.3510776180597,11.2748977954886,11.0155077927337,10.9931531562131,11.2748977954886,11.1896028922686,11.103947658583,10.9671578978906,10.8945802286798,11.0101442007068,11.0407707681984,10.8414787822818,9.68139428327192,11.2064540778157,9.80912830150145,10.7203275739089,10.3040925394653,10.9096896471265,10.8414787822818,8.95412773893321,10.6210410141604,9.28317020943269,10.3140414798351,10.8073558383232,9.57226185292714,9.55253470647392,10.6564611213581,10.122645167795,10.4224484209967
200081_s_at,11.3741023473877,11.2474129266091,11.4846028895982,11.6121717350763,11.3616259363441,10.5942757519436,11.2678944457611,11.5208833074712,11.4344556961148,11.416278070192,11.4530242920283,10.9671578978906,11.4909987632443,11.6606712855024,11.3510776180597,11.4220877079439,11.636206111962,11.5739701093222,11.6121717350763,11.3854880853873,11.7536128655501,11.4530242920283,10.9621914267954,11.2859739833818,11.9661719015084,10.6527252572447,11.8449781044042,11.4344556961148,11.173267654359,11.2411853288525,11.1490097212141,11.7327010273533,11.2859739833818,11.9349513588886,11.2411853288525,12.3173700557856,11.8304405127197,10.7559348803301,11.8959171888843,11.8361406102553,11.1539581215729,11.4959478343195
200924_s_at,8.07974855294954,7.90090366856682,8.29951076028886,8.13965445856567,8.53830091754167,8.06049870308056,7.83654988910239,8.22284783020643,8.48320442845712,7.81940084940091,7.90624139349198,8.44063283374099,7.87943646852858,7.65268430372096,8.017009776292,7.98249605190126,7.97447424917216,8.15015392320024,8.31878366584616,8.38364197203583,8.22686144028988,8.12790143684855,8.49399993763507,8.37230508727548,8.42498634102195,8.48056021644778,8.0662719545984,8.14042039827314,8.26795167930793,8.60724425596126,8.41527979202973,7.84466546184986,8.72230976383397,7.76067898451304,9.63818684297493,8.2187586703493,8.01625445320365,8.33196191631302,7.90701370406503,8.61565948244314,8.39309556716663,8.28029766946085
201089_at,8.58368724645528,8.7025907464317,9.14687686795988,8.63201614178352,8.67330153894783,8.20551057775403,8.74594751569384,9.74966749935641,8.34070980265481,8.51041997357826,9.09607780832778,8.32733645990101,8.88846599564109,8.91601722802142,8.79058086901981,8.76994547519182,8.74126088899851,9.31864918705975,8.9292860606313,8.96018478673329,8.96187151562456,9.20648617770238,8.76233733199555,8.74947384764586,8.77335548662507,7.85839751658283,9.00003690960272,8.22471653266862,8.54688312031824,7.66570667989302,8.19271637787854,8.91438289046316,7.35828000490559,8.10189941245583,6.78510623667884,8.28870592499979,7.9737200781938,8.57918882332715,7.09933686320207,9.03299679195913,8.41884964726348,7.72212473757277
201195_s_at,6.01008407980778,6.32450981254579,6.43239234489124,5.97977590068009,6.16344006750058,6.47994988992835,6.31275199656252,6.39335159674266,6.65657044382223,5.82697712479211,6.25546154065593,6.37351794258569,5.87859050771613,5.70101931505455,5.83633646688948,5.82225477490145,5.74096520212398,6.23217967792593,6.32565858381,6.53334095014395,6.3904759952555,6.82003761754299,6.48651559866648,7.56330388466194,7.34046991653752,6.98973418320159,7.42995993916375,7.63189366627137,6.56997189979044,6.75713401900942,7.29951090364741,6.90617091319681,6.94849735609596,6.70911331586979,7.39902335334361,6.5095745725143,6.0940949473881,6.56072920785914,7.11405463359022,7.12328008282893,8.25566793693072,7.95955931705017
201244_s_at,8.23718855407342,8.37592128757421,8.20972079796681,8.27859619747016,8.176621664278,7.63916708185153,8.16395300581044,8.12547769430898,8.10478045879536,8.12570260118338,8.08792403629834,8.3287934160083,8.2167794794342,8.24233301163196,8.34519692990413,8.36507135340412,7.99923296257909,8.1914674090368,8.32289177733405,8.13314008286834,8.16656577970487,8.14042039827314,7.9900939049837,7.87491908119997,8.03591180063665,7.7833875016381,7.94348249173522,8.28081206851789,7.95097810532156,7.48344817784507,7.90126490651759,7.74105034021396,7.05960067211448,8.13711365751093,7.13309342338549,8.2673989191731,8.6376805260583,7.59268258320991,6.58402399436637,7.57354976910506,8.59588864489639,7.79993555079092
201254_x_at,12.2619727795949,12.4481246913934,12.1950050046661,12.3113439703814,12.0794063959802,12.3173700557856,12.4408128756968,12.216065612675,12.1570229574304,12.141901277576,12.216065612675,12.3641853366719,12.3240003121958,12.5039064065905,12.1237796991118,12.1818115330946,12.4237209460503,12.2286557260852,12.4621229133658,12.2286557260852,12.4408128756968,12.1178964510523,11.9842109516089,12.019435948357,12.5202016248528,11.9129691920462,12.5632434985117,12.4408128756968,12.0794063959802,12.0130424029394,11.9487764308064,12.2419574552753,12.2869138169844,12.4326715999821,12.5529286732327,12.6305125018708,12.2917219992154,11.9605124862831,12.6499641609737,12.5632434985117,11.7611453614378,12.163836522405
201435_s_at,6.63431777371906,6.5616281636759,7.1512417842422,6.89611861592932,6.30878181910857,5.98696309655103,6.99266784659262,7.20148340571712,6.41480060018411,6.67147009055061,6.75070279584289,5.8242468045009,7.01041214645156,7.22619230578194,7.09425894496008,7.04593629245639,7.09854175675673,7.05494267411347,7.31402445496782,7.06719036419073,6.89936578862362,7.36218298380491,7.22220808540056,7.16961307150665,7.58098422512399,6.68021665727652,7.87491908119997,6.64861235706284,7.08339609911959,6.44996362081806,7.75127188792713,6.33838272457749,5.82902573095076,7.45267642030608,6.07976063956314,6.67566726252819,7.14428338133231,5.6966893913188,5.47935333470472,7.22418743615935,7.75059712831905,7.16203413206324
201436_at,4.64606429327097,4.20964004692943,3.75592362566244,3.96226534190591,3.96103001469704,3.72848657835812,4.50577693417679,3.93557130046608,3.62050907647411,3.56536076633247,3.56150700541307,3.42739166932219,4.02077760736737,4.0958198109953,4.08093479824558,3.97139702544718,3.60392199729457,3.55609873288395,4.34472374089789,3.68385960760858,3.67578964794551,3.77277036039656,3.69832139980198,3.52621586014773,3.56536076633247,3.86312467718801,4.09081561501786,4.10194378354314,4.01646897810551,3.42362851851925,3.70852811571853,3.75195949488689,3.21216890563254,3.54974091073112,3.08248600390056,3.80427720233133,3.6652548807576,3.4269801663846,2.94717052460753,4.61627147507679,3.55334144011844,3.82188919602781
201437_s_at,5.35919832873101,5.30806588301336,4.72389662718353,5.08620188205214,4.93667310139528,5.49434428622293,5.26829746910276,5.04393452528112,3.96134421808649,4.79455956515688,4.88750367731199,4.59093380212385,5.28263107753389,5.43044558607252,5.0797908693804,5.28014149756492,4.9203904308405,4.72142071700094,4.98639186519755,4.66357528513421,4.54769369551793,5.16522131640766,5.34238632978478,4.9504181115599,4.64944237816812,5.80082282596834,6.20166607463467,5.81344876983488,5.6330536622317,4.52598226795886,5.23246062824854,4.53133318896157,4.22272201896991,5.04244461541335,3.91740400010439,5.14148727761795,4.78939347623883,4.2679009952319,3.91960165821744,5.21098802589511,5.0892848571362,4.67371120052912
