,GSM398084,GSM398100,GSM398102,GSM398106,GSM398126,GSM398128,GSM398132,GSM398134,GSM398138,GSM398144,GSM398146,GSM398152,GSM398154,GSM398085,GSM398101,GSM398103,GSM398107,GSM398127,GSM398129,GSM398133,GSM398135,GSM398139,GSM398145,GSM398147,GSM398153,GSM398155
202284_s_at,10.990632011798,11.1616250290893,11.1120523747546,11.3697552489026,11.1274657456597,11.1881232610419,11.1694520766635,11.2160128197778,11.1703746618357,11.2502425137054,11.2433881069989,11.1840788932281,11.1114237699286,11.0716636967282,11.1675437077812,11.2455644493231,11.3102432450761,11.3414208360365,11.1421888369941,11.0848814103142,11.3934081616276,11.1039515248278,11.240568187961,11.3664755816597,11.2389543397691,10.9929140336952
202288_at,10.5124083530886,11.0883950846024,11.4134379687503,10.9961774831494,10.8878751617453,10.7909583328785,10.8333046348672,11.1330295530324,10.1025098237145,11.008907599466,10.5456588925192,10.8704425887957,10.2239248750869,11.4044671587817,11.9918838831582,11.2054433029021,11.1334138495302,11.8134119239353,10.8867277161328,11.354540423402,11.7376840183141,10.6389734846949,10.6831429944479,11.2372627366232,10.7849058218194,10.7364877023156
202311_s_at,9.11069265299049,9.00868062085422,9.08729958712314,9.18696268192399,9.06907054416837,9.21436885408664,9.33450140110545,8.99687924621725,9.15579925042327,9.24350269592232,9.32592834399733,9.07815984993886,9.31990363596743,9.12986209567793,9.22418783023491,9.2047815372842,9.23149835472492,8.97286682715933,9.17348143423428,9.28407660127967,9.17003175623398,9.35123464842259,9.22827081008984,9.36279373850607,9.04993354152776,9.15372900972635
202312_s_at,12.5941009186697,12.726927892937,12.4978401313873,12.4575851607602,12.4930218764521,12.5226794973721,12.6889102443017,12.7522832219646,12.5395602249136,12.2742544431318,12.2503354145141,12.5946815089461,12.582103996648,12.4262526617656,12.5285971960911,12.5389681521643,12.4107996209411,12.3102125260775,12.467568336659,12.6532165888814,12.4952321242207,12.5382652283706,12.2950855293699,12.2877973471726,12.3991990982754,12.441310534991
202340_x_at,11.1494514194059,11.0925210569284,10.7691282967717,10.7695753808401,11.0014585488054,11.1216601440734,10.465853239641,10.8704425887957,10.9558240347458,11.3528857667139,11.3205363120376,11.0925210569284,10.5698491945124,11.0861373535847,10.8378015141601,11.5330342544359,11.1963985144131,11.1520671976507,10.9605173434677,10.4163040624902,11.3550784578034,10.9146987090873,11.3556551404386,11.2931001188058,11.0652532685425,10.4491948671468
202404_s_at,10.7727603443845,9.90867992700032,10.6879747929736,10.8493656706523,10.3871028737221,10.6844400961418,10.3944013851062,10.4668080463248,10.2410567464174,10.8476925308127,11.1540867251085,10.8000993168036,10.1830005573206,10.3231301817854,10.5171690097785,11.1271222818497,11.4239367881296,10.589632855573,10.7294337079969,10.3250569756922,10.7236272752982,11.0662409510055,10.5509333018376,10.8724325306123,10.708204545607,10.5337818435786
202424_at,10.4204158449936,9.66334551139325,10.208647180024,9.93699309925783,10.0599656602617,10.0881142522718,10.0105898941871,10.2716673837313,10.1631498063153,10.4645898819643,10.393207240275,9.94009207890008,10.0971971201393,10.3531026016068,10.0405789410792,9.68603416162985,9.65685886832816,9.77007014547132,9.57999655786748,9.99867213922004,9.85950118658018,9.6921729378208,9.94406168165339,10.1143797259411,9.99541189342794,9.88611853650673
202647_s_at,9.90138560639014,9.68645034662634,9.59348805932585,9.88304742868844,9.80803270772912,9.77739296449157,9.61171001498861,9.73611390698952,9.70570550059452,9.66020461259989,9.61408838950819,9.56935121475779,9.69941554999245,10.0673219485091,11.6671594519215,9.78192559534972,10.6468334836078,10.4158291902201,9.9783624305081,9.9199315197397,10.2160860045203,9.97726810065655,9.8785088402982,9.75355927846052,9.77401419509119,9.6236629078826
202670_at,11.2039483385197,10.979719095086,11.8711726688473,12.2187686020892,11.8850797463847,11.4978144262249,11.1409745841699,11.0945536763343,11.5682288213508,11.4878684980108,11.46858844772,11.0825018000262,10.771691336045,10.4401857996235,10.7450615153744,10.7323283313707,10.6544080264803,10.6757769145674,10.7384331813269,10.6901533557718,11.029154086718,10.8525000221518,11.1355242272503,11.4814890893697,11.5966979008862,10.1672619724592
202743_at,8.51763347431778,8.88172295893314,8.71186980452973,8.73107933761741,8.74907025183895,8.84110814938056,8.71692991167273,8.59291520013096,8.32918429833249,8.3641717880904,8.29883528718654,8.56490702066895,8.49411723445687,8.54617789789813,8.59658119787946,8.74362449259406,8.51900546454438,8.99283769946602,8.60524223001645,8.65413758325538,8.35694437413772,8.33894989638567,8.2538989043337,8.31824729132802,8.63652311008251,8.56074753209376
202882_x_at,12.2285922110325,11.6953651967132,11.6916612646818,11.9323973101043,12.0531394966585,11.9545337007857,11.8029996819479,11.8367899324225,11.9964852673972,12.0076757993247,12.059656692179,11.8138719065679,11.578486058796,11.3714418153794,11.5272723081418,11.6256126292293,11.4970465717341,11.4761749136864,11.368746895668,11.4988417563427,11.4904926338909,11.7398106256224,11.3753748807268,11.5692943170705,11.6683144943761,11.5768162452571
202883_s_at,11.9915839706097,10.5587206531239,12.2247157619946,11.9223323649438,11.4634554874937,11.6937437437408,11.2555526176812,11.3136239714895,11.1155124335807,11.3733960370862,11.7673546483641,11.6899213763044,10.6361294518321,10.5889326881193,10.7389598368923,10.8109366961764,10.5609007906968,11.2443092971693,10.8082799244169,11.0012855481016,10.8579539626985,10.320227533816,10.5882858443201,11.4048783601097,11.2739252153005,10.2369539734362
