,GSM185811,GSM185813,GSM185815,GSM185817,GSM185819,GSM185821,GSM185823,GSM185825,GSM185827,GSM185837,GSM185841,GSM185843,GSM185845,GSM185847,GSM185849,GSM185851,GSM185853,GSM185855,GSM185859,GSM185861,GSM185863,GSM185812,GSM185814,GSM185816,GSM185818,GSM185820,GSM185822,GSM185824,GSM185826,GSM185828,GSM185838,GSM185842,GSM185844,GSM185846,GSM185848,GSM185850,GSM185852,GSM185854,GSM185856,GSM185860,GSM185862,GSM185864
200059_s_at,10.8183786859855,10.9568824542758,11.0155077927337,10.8843418322828,10.5058639948541,10.5206774851591,10.9931531562131,11.1490097212141,10.9395181521299,11.3231059757396,10.9431388556139,10.4562300427345,10.9096896471265,11.3510776180597,11.2748977954886,11.0155077927337,10.9931531562131,11.2748977954886,11.1896028922686,11.103947658583,10.9671578978906,10.8945802286798,11.0101442007068,11.0407707681984,10.8414787822818,9.68139428327192,11.2064540778157,9.80912830150145,10.7203275739089,10.3040925394653,10.9096896471265,10.8414787822818,8.95412773893321,10.6210410141604,9.28317020943269,10.3140414798351,10.8073558383232,9.57226185292714,9.55253470647392,10.6564611213581,10.122645167795,10.4224484209967
200711_s_at,8.91141952727584,8.9007203676069,8.51041997357826,8.9532811761661,8.53970059776984,9.24339234135083,9.01007836487071,8.64051552657121,8.82263608111557,8.91205961863121,8.43585125561566,8.25657381391726,8.89222342114338,8.69221940582878,8.69999687789918,8.84466243928958,8.79058086901981,8.57337315862814,8.75599968565082,8.85126737879014,9.03496326138138,8.52969496735305,8.52362892337541,8.92146236952593,8.47108931057328,8.8641025047584,9.00933100791215,9.14782361052615,8.72579317337814,8.0688277685189,8.675953859024,8.45588484200058,7.42087499716718,8.45134692884668,7.03835315740677,8.86121037758254,8.80385657438693,8.20972079796681,7.71775426056747,9.25769977548657,8.37280789862408,9.34377662781323
200718_s_at,10.5539605438938,10.5872522570236,10.4621340597637,10.9931531562131,10.5973245096064,11.0458180725884,10.72517841925,10.5372665575767,10.5304102402414,10.6564611213581,10.4562300427345,10.267649263583,10.6106206490903,10.8073558383232,10.5304102402414,10.4997365861798,10.6598809376665,10.7905142793656,10.4997365861798,10.3872123480519,10.2651837587172,10.6307080874887,10.8367590518288,10.8470106737023,10.4339255866685,11.0828218454674,10.9062917321814,11.1539581215729,10.6070952034126,10.5600312737029,11.0667452762831,10.4808624337975,9.74966749935641,10.3278924279167,9.31549817395764,10.5908804598999,10.6038367332687,9.32384625638453,10.4808624337975,11.0322109361175,10.2625754888425,10.4840377924115
200719_at,7.54711680399554,7.38704454438902,7.3821846194598,7.45359766691425,7.34191283280273,7.17599077976897,7.70491538815985,6.72281095389769,6.87411739307635,7.365236724036,7.5790243472035,7.06259037631898,7.50724172778805,7.51354103409317,7.27350447329269,7.7413646801348,7.36494867608539,6.96087671035496,7.42873046426321,7.17571934168908,7.09050426538376,6.84839048620167,6.73743653934074,7.12963777371591,6.82458611883781,7.12926521847458,6.72729838594052,7.65735355968226,6.63687492520219,6.88354146045761,7.28300542814827,7.3416235090912,6.79049114740092,6.97633541188308,6.80123217723518,7.01384700123208,7.31875207594038,7.49774849627182,6.73427537498609,7.46756239411572,6.34210025344033,7.44911142892799
200951_s_at,5.11127176252208,4.98455825800273,5.03347643337813,4.94307535535543,5.3071195807252,4.85180502990321,5.12967202830442,5.36671151044438,5.64624522344765,5.15896659697044,5.08355050284464,5.13900935964421,5.2731975684664,5.24122463737033,5.02683946234446,5.15804258714875,5.75589409946612,5.27060830232826,5.14224950300627,5.51212907730894,5.55700614239378,5.42009423475607,5.74268152139705,5.50441354795688,5.29640564665539,5.46521716346653,5.24193485768031,5.08949035823032,5.49620002970692,5.37434557861383,4.99094421268275,5.1944593802945,5.41914526924493,5.52690859257017,5.17718877610993,5.16540391859435,5.37846997000715,5.31650220526836,5.9353503742985,5.26187435849245,5.34213040226692,5.25967161581235
200952_s_at,4.70813510582553,4.53844477396342,4.83942067757001,4.73622070536419,4.66357528513421,4.45322994709654,4.88288290122045,4.92525762149492,4.66357528513421,4.84465474069648,4.90304127252517,4.63603145580208,4.84621289220376,4.7575945950576,4.85863899938581,4.50809362136703,4.88314413443722,4.66403655857086,4.55695073921584,4.69076542776293,4.55458012240413,4.74862034659937,4.63487775542527,4.73309145461355,4.81568570046672,4.84107103120219,4.68830911249168,4.52923355897754,4.49350620681378,4.46431315900462,5.16263731312492,4.39834112948492,5.01059960807174,4.73823849688796,4.94530733100503,4.8620932955007,4.69855644952541,5.00092993950241,5.22576781800353,4.44851843628097,4.63841152306847,4.55509846110734
200953_s_at,8.67947725212433,8.675953859024,8.89222342114338,8.623549459404,8.38310665443746,7.64064635253585,8.07478812965538,8.60466400533628,8.44449411002706,8.20882529454824,8.63022293636273,7.03654508843666,8.10779267425778,8.46892473469249,8.13828878115821,8.14695499369406,8.45277009051705,8.69376023766097,8.70445825720086,8.24991794215483,7.82704126480386,8.34070980265481,8.49933961397504,7.88018905885906,7.32323523535156,7.19172836825175,6.88000972443373,6.97404381707059,8.42601302309587,6.01771030879241,6.54567137306841,8.35414265168301,5.67349470870761,7.55287072868902,5.44184576296822,6.35712780385046,8.01827471169147,6.68953901050523,6.94986118283412,7.08414052239313,5.67372979718047,6.28922833192662
201218_at,7.83735062267745,7.85000499998902,7.91513411077096,7.89633197385539,7.41941660977374,7.40784316668173,7.74068992596288,7.68778015555992,7.34370189527931,7.66376057922108,7.01931067284196,7.08487598479029,8.01223039771034,8.2132728998708,7.91475771306634,7.68739522604759,7.69891938564128,7.68351818233997,7.55053455939883,7.46201004248518,7.63189366627137,7.80071021606845,7.1512417842422,7.66844767269601,7.77714531770073,6.39875419218183,8.05421641447838,7.56631482763742,7.87600430929438,7.83946964127608,7.90556174626454,5.78806578489681,6.3000732568557,7.50815533582755,6.10572822137423,8.19271637787854,7.7413646801348,6.82331398077481,5.78553594423696,7.54185957519381,7.87081188765836,7.64035117767713
201219_at,6.63800647308224,6.81184903335611,6.20066062288582,6.31908428840551,6.17355524933343,6.77678732999695,6.66733804001564,6.00306417520095,5.98236788602805,6.54829490237059,6.13338509964273,6.23872977078477,6.68634306642923,6.5655748047105,6.60476519360795,6.68699130951996,6.55796287460365,5.93916490334332,6.46278873559286,6.21781355220377,6.33460239653142,5.97037685856561,6.24659974130095,5.82364705823631,6.64522995309152,5.44509565125257,6.62056384581768,6.40201937874565,6.27549585188332,5.9961980035301,5.94656352046571,5.64380237959708,6.12685826085796,6.48841060037915,6.56707502091997,6.72523597030975,6.57763462687687,6.29161701842313,5.66151950696303,6.71229165318625,6.23096606293368,6.61989323740461
201220_x_at,8.71659665146999,9.0368559340767,8.71085804755997,8.76994547519182,8.68697115616249,8.9128761261688,9.02352748997391,8.25988859960193,8.8073268335021,8.85889022139761,9.03496326138138,9.50115136256485,9.04569261097577,8.90164455013139,8.98919697703325,8.80168225436176,8.74056738237506,8.44394588122928,8.4486173286343,8.7420434567566,8.74325905741779,8.30477916107649,8.28378843627827,8.37280789862408,8.82624597098022,8.43276367469985,8.56240566176128,8.29759306129893,8.60650650127852,8.93786205753042,9.08801833763392,9.00085467290623,9.56808856322743,8.76994547519182,9.91766213470569,8.95602300124032,8.99577704163383,9.50517064417939,9.53839538837145,8.54294047456377,9.51156059884095,8.8641025047584
