,GSM398085,GSM398101,GSM398103,GSM398107,GSM398127,GSM398129,GSM398133,GSM398135,GSM398139,GSM398145,GSM398147,GSM398153,GSM398155,GSM398084,GSM398100,GSM398102,GSM398106,GSM398126,GSM398128,GSM398132,GSM398134,GSM398138,GSM398144,GSM398146,GSM398152,GSM398154
202741_at,11.6064869060533,11.483127246094,12.1142501677721,12.3072835465495,11.9392706841755,12.1233338139659,11.8609439925187,12.0852456260937,11.9237800758109,12.0324554856679,12.1778790860455,11.6600751851064,11.8490612209185,12.0940927219915,11.5276602933053,11.9766688546171,12.0372812916834,11.9675836436729,12.1690110507142,11.6247451085815,12.1755551887304,11.6646599391343,12.11399126225,12.1176279472682,11.8522334575522,11.7407415546275
202742_s_at,9.42232821241803,8.807872570663,9.07159688967731,9.31093214288757,8.82747938210348,9.27643033639813,8.97324769682474,9.25020564840636,9.35988566494589,9.24618821248898,9.264403418564,9.25280191806024,9.43967357335912,9.49550669727123,8.78383513556047,9.02120795688335,9.09629786676078,8.89409016264758,8.95403263041826,9.06162316537743,9.23005318220885,9.50994989538108,9.6110875728303,9.46177487505848,9.32425452937233,9.10980230888323
202762_at,10.0845721520943,9.97726810065655,9.84091044718584,9.83793570261068,9.83018687075774,9.95944484611519,10.0107521084514,10.0966102356034,9.66668100373555,9.97805909079229,10.0251654140717,10.2260219049042,9.7028818634239,10.8191999405924,9.73920210022644,10.0242991210589,9.96608515127007,10.489526066158,10.6456810401281,10.0350178273271,10.2891787916832,10.4454258269772,10.301157462607,10.5270564507738,10.2391466216433,9.47138060064731
202800_at,10.0841012200896,10.2263238382038,9.97600795283551,10.2447598986758,10.5894736183663,10.1664385499585,10.3014292240208,10.244897402121,10.0370547068829,10.1157977476866,10.3378446862556,10.2312316651076,10.2261926128762,10.5756075610098,10.0992532429095,10.3190079705543,10.5263785002474,10.6280343546831,10.6242872912677,10.2219717157179,10.4209307168096,10.6929375725594,10.7681358831481,10.5048127555663,10.5276133058294,10.331494649541
202980_s_at,8.95995197721114,9.02337460974483,9.55241789086366,9.62937503850869,9.51855235017138,9.24045435688747,9.28859582208441,9.24329485986588,9.17037958409427,9.26424740213361,9.56145778147572,9.11313088619457,8.96554389868492,9.16238264654469,9.31486041158068,9.19333103027245,9.21468862875001,9.57420066264176,9.24807588749488,9.00506633728249,9.11948515556322,9.1329365356522,9.40547356600396,9.29247658163507,9.37146662042552,9.11575281196662
202981_x_at,11.723092677454,11.7800487807909,12.4179769706219,12.3105416171974,12.3573823945165,12.2620609176529,12.3306315066077,12.3235609241715,12.2522506606638,12.3023964022307,12.28550354067,12.2123689566848,12.1850133891633,12.0414409839991,11.8797360764542,12.0740152155026,12.1814543544407,12.2561451259604,12.2596197609664,11.8601556776649,12.2877973471726,11.8988267416093,12.3217894346932,12.2835294950594,12.3175647530311,12.038107599566
203081_at,11.4069590225088,11.3469289432723,11.2904047277679,11.0985496193743,11.8845604328917,11.3239487914023,11.4221262844629,11.3481714234739,11.2778155525395,11.4155101543047,11.6254170665691,11.5947790046728,11.4915093463891,11.2227928051756,11.5782498490455,11.536464248055,11.7030574357948,11.6534194801212,11.2739252153005,11.5968731778658,11.4333768715802,11.6800117774595,11.4073606369106,11.4548217672658,11.4390136256471,11.4496129807084
203218_at,10.0853329974555,10.0905224782151,10.3508328531661,10.8686345741542,10.0488843645127,10.486214636228,10.2184719215682,10.3363749719928,10.5574196367837,10.4201225070931,10.2967858480678,9.89198370885389,10.1930755173133,10.6179000771167,10.0753192046036,10.2937451435041,10.0953923357659,10.1923664310688,10.3668247575192,10.2733702473268,10.411948005166,10.4379013461473,10.6553725865469,10.4386915317317,10.3191576945655,9.94900165289578
203230_at,9.90914990461435,10.4065115307263,10.2423398767346,10.0748167483045,10.3734099677672,9.99558566345547,10.1031233551226,10.0753192046036,9.71875525980029,10.0604589297544,10.2008618879202,9.97497645578336,10.0030446322991,9.90788653131571,9.70602065915102,10.2178406226492,10.3666577051663,10.3092611910803,10.1645871781101,10.0841012200896,10.0779700582439,9.56841608865449,10.0435137109015,10.2072270953479,9.99805777516018,9.83778588843498
203304_at,10.2684430783052,9.98767027707315,10.3237300359859,10.6046191889411,10.3479384529773,10.5152892738551,10.5237220491238,10.5813019350883,10.5431084680276,10.411058341542,10.1000172415221,10.0762594655185,10.2477384775597,10.1296425841809,10.1638222263206,10.0599656602617,9.88770960146442,9.82152885159938,9.91717903686403,10.0278837309957,10.1763573043674,10.1514977002637,10.179624872272,10.0491820017955,9.9862544685002,10.1538379365354
